maintained,technique,is,SLIPCUT,and,the,number,is,20
slipcut,20,slipcut,20,slipcut,20,peal,11,390
slipcut,20,slipcut,20,slipcut,20,peal,12,380
slipcut,20,slipcut,20,slipcut,20,peal,13,370
slipcut,20,slipcut,20,slipcut,20,peal,14,360
slipcut,20,slipcut,20,slipcut,20,peal,15,350
slipcut,20,slipcut,20,slipcut,20,peal,16,340
slipcut,20,slipcut,20,slipcut,20,peal,17,330
slipcut,20,slipcut,20,slipcut,20,peal,18,320
slipcut,20,slipcut,20,slipcut,20,peal,19,310
slipcut,20,slipcut,20,slipcut,20,peal,20,320
slipcut,20,slipcut,20,slipcut,20,peal,21,300
slipcut,20,slipcut,20,slipcut,20,peal,22,290
slipcut,20,slipcut,20,slipcut,20,peal,23,280
slipcut,20,slipcut,20,slipcut,20,peal,24,270
slipcut,20,slipcut,20,slipcut,20,peal,25,260
slipcut,20,slipcut,20,slipcut,20,peal,26,250
slipcut,20,slipcut,20,slipcut,20,peal,27,240
slipcut,20,slipcut,20,slipcut,20,peal,28,230
slipcut,20,slipcut,20,slipcut,20,peal,29,220
slipcut,20,slipcut,20,slipcut,20,peal,30,210
slipcut,20,slipcut,20,slipcut,20,peal,31,200
slipcut,20,slipcut,20,slipcut,20,peal,32,190
slipcut,20,slipcut,20,slipcut,20,peal,33,180
slipcut,20,slipcut,20,slipcut,20,peal,34,170
slipcut,20,slipcut,20,slipcut,20,peal,35,160
slipcut,20,slipcut,20,slipcut,20,peal,36,150
slipcut,20,slipcut,20,slipcut,20,peal,37,140
slipcut,20,slipcut,20,slipcut,20,peal,38,130
slipcut,20,slipcut,20,slipcut,20,peal,39,120
slipcut,20,slipcut,20,slipcut,20,peal,40,110
slipcut,20,slipcut,20,slipcut,20,peal,41,100
slipcut,20,slipcut,20,slipcut,20,peal,42,90
slipcut,20,slipcut,20,slipcut,20,peal,43,80
slipcut,20,slipcut,20,slipcut,20,peal,44,70
slipcut,20,slipcut,20,slipcut,20,peal,45,60
slipcut,20,slipcut,20,slipcut,20,peal,46,50
slipcut,20,slipcut,20,slipcut,20,peal,47,40
slipcut,20,slipcut,20,slipcut,20,peal,48,30
slipcut,20,slipcut,20,slipcut,20,peal,49,20
slipcut,20,slipcut,20,slipcut,20,peal,50,10
slipcut,20,slipcut,20,slipcut,20,peal,51,0
slipcut,20,slipcut,20,slipcut,20,pealup,2,470
slipcut,20,slipcut,20,slipcut,20,pealup,3,460
slipcut,20,slipcut,20,slipcut,20,pealup,4,450
slipcut,20,slipcut,20,slipcut,20,pealup,5,440
slipcut,20,slipcut,20,slipcut,20,pealup,6,430
slipcut,20,slipcut,20,slipcut,20,pealup,7,420
slipcut,20,slipcut,20,slipcut,20,pealup,8,410
slipcut,20,slipcut,20,slipcut,20,pealup,9,400
slipcut,20,slipcut,20,slipcut,20,pealup,10,390
slipcut,20,slipcut,20,slipcut,20,pealup,11,380
slipcut,20,slipcut,20,slipcut,20,pealup,12,370
slipcut,20,slipcut,20,slipcut,20,pealup,13,360
slipcut,20,slipcut,20,slipcut,20,pealup,14,350
slipcut,20,slipcut,20,slipcut,20,pealup,15,340
slipcut,20,slipcut,20,slipcut,20,pealup,16,330
slipcut,20,slipcut,20,slipcut,20,pealup,17,320
slipcut,20,slipcut,20,slipcut,20,pealup,18,310
slipcut,20,slipcut,20,slipcut,20,pealup,19,300
slipcut,20,slipcut,20,slipcut,20,pealup,20,290
slipcut,20,slipcut,20,slipcut,20,pealup,21,280
slipcut,20,slipcut,20,slipcut,20,pealup,22,270
slipcut,20,slipcut,20,slipcut,20,pealup,23,260
slipcut,20,slipcut,20,slipcut,20,pealup,24,250
slipcut,20,slipcut,20,slipcut,20,pealup,25,240
slipcut,20,slipcut,20,slipcut,20,pealup,26,230
slipcut,20,slipcut,20,slipcut,20,pealup,27,220
slipcut,20,slipcut,20,slipcut,20,pealup,28,210
slipcut,20,slipcut,20,slipcut,20,pealup,29,200
slipcut,20,slipcut,20,slipcut,20,pealup,30,190
slipcut,20,slipcut,20,slipcut,20,pealup,31,180
slipcut,20,slipcut,20,slipcut,20,pealup,32,180
slipcut,20,slipcut,20,slipcut,20,pealup,33,170
slipcut,20,slipcut,20,slipcut,20,pealup,34,160
slipcut,20,slipcut,20,slipcut,20,pealup,35,150
slipcut,20,slipcut,20,slipcut,20,pealup,36,140
slipcut,20,slipcut,20,slipcut,20,pealup,37,130
slipcut,20,slipcut,20,slipcut,20,pealup,38,120
slipcut,20,slipcut,20,slipcut,20,pealup,39,110
slipcut,20,slipcut,20,slipcut,20,pealup,40,100
slipcut,20,slipcut,20,slipcut,20,pealup,41,90
slipcut,20,slipcut,20,slipcut,20,pealup,42,80
slipcut,20,slipcut,20,slipcut,20,pealup,43,70
slipcut,20,slipcut,20,slipcut,20,pealup,44,60
slipcut,20,slipcut,20,slipcut,20,pealup,45,50
slipcut,20,slipcut,20,slipcut,20,pealup,46,40
slipcut,20,slipcut,20,slipcut,20,pealup,47,30
slipcut,20,slipcut,20,slipcut,20,pealup,48,20
slipcut,20,slipcut,20,slipcut,20,pealup,49,10
slipcut,20,slipcut,20,slipcut,20,pealup,50,0
slipcut,20,slipcut,20,slipcut,20,pealup,51,0
slipcut,20,slipcut,20,slipcut,20,infaro,10,310
slipcut,20,slipcut,20,slipcut,20,infaro,11,290
slipcut,20,slipcut,20,slipcut,20,infaro,12,270
slipcut,20,slipcut,20,slipcut,20,infaro,13,250
slipcut,20,slipcut,20,slipcut,20,infaro,14,230
slipcut,20,slipcut,20,slipcut,20,infaro,15,210
slipcut,20,slipcut,20,slipcut,20,infaro,16,190
slipcut,20,slipcut,20,slipcut,20,infaro,17,170
slipcut,20,slipcut,20,slipcut,20,infaro,18,150
slipcut,20,slipcut,20,slipcut,20,infaro,19,150
slipcut,20,slipcut,20,slipcut,20,infaro,20,110
slipcut,20,slipcut,20,slipcut,20,infaro,21,90
slipcut,20,slipcut,20,slipcut,20,infaro,22,70
slipcut,20,slipcut,20,slipcut,20,infaro,23,50
slipcut,20,slipcut,20,slipcut,20,infaro,24,30
slipcut,20,slipcut,20,slipcut,20,infaro,25,10
slipcut,20,slipcut,20,slipcut,20,infaro,26,0
slipcut,20,slipcut,20,slipcut,20,infaro,27,20
slipcut,20,slipcut,20,slipcut,20,infaro,28,40
slipcut,20,slipcut,20,slipcut,20,infaro,29,60
slipcut,20,slipcut,20,slipcut,20,infaro,30,80
slipcut,20,slipcut,20,slipcut,20,infaro,31,100
slipcut,20,slipcut,20,slipcut,20,infaro,32,110
slipcut,20,slipcut,20,slipcut,20,infaro,33,130
slipcut,20,slipcut,20,slipcut,20,infaro,34,150
slipcut,20,slipcut,20,slipcut,20,infaro,35,170
slipcut,20,slipcut,20,slipcut,20,infaro,36,190
slipcut,20,slipcut,20,slipcut,20,infaro,37,210
slipcut,20,slipcut,20,slipcut,20,infaro,38,230
slipcut,20,slipcut,20,slipcut,20,infaro,39,250
slipcut,20,slipcut,20,slipcut,20,infaro,40,270
slipcut,20,slipcut,20,slipcut,20,infaro,41,290
slipcut,20,slipcut,20,slipcut,20,infaro,42,310
slipcut,20,slipcut,20,slipcut,20,infaroup,10,290
slipcut,20,slipcut,20,slipcut,20,infaroup,11,270
slipcut,20,slipcut,20,slipcut,20,infaroup,12,250
slipcut,20,slipcut,20,slipcut,20,infaroup,13,230
slipcut,20,slipcut,20,slipcut,20,infaroup,14,210
slipcut,20,slipcut,20,slipcut,20,infaroup,15,190
slipcut,20,slipcut,20,slipcut,20,infaroup,16,180
slipcut,20,slipcut,20,slipcut,20,infaroup,17,160
slipcut,20,slipcut,20,slipcut,20,infaroup,18,140
slipcut,20,slipcut,20,slipcut,20,infaroup,19,120
slipcut,20,slipcut,20,slipcut,20,infaroup,20,100
slipcut,20,slipcut,20,slipcut,20,infaroup,21,80
slipcut,20,slipcut,20,slipcut,20,infaroup,22,60
slipcut,20,slipcut,20,slipcut,20,infaroup,23,40
slipcut,20,slipcut,20,slipcut,20,infaroup,24,20
slipcut,20,slipcut,20,slipcut,20,infaroup,25,0
slipcut,20,slipcut,20,slipcut,20,infaroup,26,0
slipcut,20,slipcut,20,slipcut,20,infaroup,27,20
slipcut,20,slipcut,20,slipcut,20,infaroup,28,40
slipcut,20,slipcut,20,slipcut,20,infaroup,29,60
slipcut,20,slipcut,20,slipcut,20,infaroup,30,80
slipcut,20,slipcut,20,slipcut,20,infaroup,31,100
slipcut,20,slipcut,20,slipcut,20,infaroup,32,120
slipcut,20,slipcut,20,slipcut,20,infaroup,33,130
slipcut,20,slipcut,20,slipcut,20,infaroup,34,150
slipcut,20,slipcut,20,slipcut,20,infaroup,35,170
slipcut,20,slipcut,20,slipcut,20,infaroup,36,190
slipcut,20,slipcut,20,slipcut,20,infaroup,37,210
slipcut,20,slipcut,20,slipcut,20,infaroup,38,230
slipcut,20,slipcut,20,slipcut,20,infaroup,39,250
slipcut,20,slipcut,20,slipcut,20,infaroup,40,270
slipcut,20,slipcut,20,slipcut,20,infaroup,41,290
slipcut,20,slipcut,20,slipcut,20,infaroup,42,310
slipcut,20,slipcut,20,slipcut,20,outfaro,10,310
slipcut,20,slipcut,20,slipcut,20,outfaro,11,300
slipcut,20,slipcut,20,slipcut,20,outfaro,12,280
slipcut,20,slipcut,20,slipcut,20,outfaro,13,260
slipcut,20,slipcut,20,slipcut,20,outfaro,14,240
slipcut,20,slipcut,20,slipcut,20,outfaro,15,220
slipcut,20,slipcut,20,slipcut,20,outfaro,16,200
slipcut,20,slipcut,20,slipcut,20,outfaro,17,180
slipcut,20,slipcut,20,slipcut,20,outfaro,18,160
slipcut,20,slipcut,20,slipcut,20,outfaro,19,140
slipcut,20,slipcut,20,slipcut,20,outfaro,20,130
slipcut,20,slipcut,20,slipcut,20,outfaro,21,100
slipcut,20,slipcut,20,slipcut,20,outfaro,22,80
slipcut,20,slipcut,20,slipcut,20,outfaro,23,60
slipcut,20,slipcut,20,slipcut,20,outfaro,24,40
slipcut,20,slipcut,20,slipcut,20,outfaro,25,20
slipcut,20,slipcut,20,slipcut,20,outfaro,26,0
slipcut,20,slipcut,20,slipcut,20,outfaro,27,10
slipcut,20,slipcut,20,slipcut,20,outfaro,28,30
slipcut,20,slipcut,20,slipcut,20,outfaro,29,50
slipcut,20,slipcut,20,slipcut,20,outfaro,30,70
slipcut,20,slipcut,20,slipcut,20,outfaro,31,90
slipcut,20,slipcut,20,slipcut,20,outfaro,32,110
slipcut,20,slipcut,20,slipcut,20,outfaro,33,120
slipcut,20,slipcut,20,slipcut,20,outfaro,34,140
slipcut,20,slipcut,20,slipcut,20,outfaro,35,160
slipcut,20,slipcut,20,slipcut,20,outfaro,36,180
slipcut,20,slipcut,20,slipcut,20,outfaro,37,200
slipcut,20,slipcut,20,slipcut,20,outfaro,38,220
slipcut,20,slipcut,20,slipcut,20,outfaro,39,240
slipcut,20,slipcut,20,slipcut,20,outfaro,40,260
slipcut,20,slipcut,20,slipcut,20,outfaro,41,280
slipcut,20,slipcut,20,slipcut,20,outfaro,42,300
slipcut,20,slipcut,20,slipcut,20,outfaroup,10,300
slipcut,20,slipcut,20,slipcut,20,outfaroup,11,280
slipcut,20,slipcut,20,slipcut,20,outfaroup,12,260
slipcut,20,slipcut,20,slipcut,20,outfaroup,13,240
slipcut,20,slipcut,20,slipcut,20,outfaroup,14,220
slipcut,20,slipcut,20,slipcut,20,outfaroup,15,200
slipcut,20,slipcut,20,slipcut,20,outfaroup,16,180
slipcut,20,slipcut,20,slipcut,20,outfaroup,17,170
slipcut,20,slipcut,20,slipcut,20,outfaroup,18,150
slipcut,20,slipcut,20,slipcut,20,outfaroup,19,130
slipcut,20,slipcut,20,slipcut,20,outfaroup,20,110
slipcut,20,slipcut,20,slipcut,20,outfaroup,21,90
slipcut,20,slipcut,20,slipcut,20,outfaroup,22,70
slipcut,20,slipcut,20,slipcut,20,outfaroup,23,50
slipcut,20,slipcut,20,slipcut,20,outfaroup,24,30
slipcut,20,slipcut,20,slipcut,20,outfaroup,25,10
slipcut,20,slipcut,20,slipcut,20,outfaroup,26,0
slipcut,20,slipcut,20,slipcut,20,outfaroup,27,10
slipcut,20,slipcut,20,slipcut,20,outfaroup,28,30
slipcut,20,slipcut,20,slipcut,20,outfaroup,29,50
slipcut,20,slipcut,20,slipcut,20,outfaroup,30,70
slipcut,20,slipcut,20,slipcut,20,outfaroup,31,90
slipcut,20,slipcut,20,slipcut,20,outfaroup,32,110
slipcut,20,slipcut,20,slipcut,20,outfaroup,33,120
slipcut,20,slipcut,20,slipcut,20,outfaroup,34,140
slipcut,20,slipcut,20,slipcut,20,outfaroup,35,160
slipcut,20,slipcut,20,slipcut,20,outfaroup,36,180
slipcut,20,slipcut,20,slipcut,20,outfaroup,37,200
slipcut,20,slipcut,20,slipcut,20,outfaroup,38,220
slipcut,20,slipcut,20,slipcut,20,outfaroup,39,240
slipcut,20,slipcut,20,slipcut,20,outfaroup,40,260
slipcut,20,slipcut,20,slipcut,20,outfaroup,41,280
slipcut,20,slipcut,20,slipcut,20,outfaroup,42,300
