maintained,technique,is,SLIPCUT,and,the,number,is,20
slipcut,9,cut,20,cut,20,cut,20,460
slipcut,10,cut,20,cut,20,cut,20,460
slipcut,11,cut,20,cut,20,cut,20,460
slipcut,12,cut,20,cut,20,cut,20,460
slipcut,13,cut,20,cut,20,cut,20,460
slipcut,14,cut,20,cut,20,cut,20,460
slipcut,15,cut,20,cut,20,cut,20,460
slipcut,16,cut,20,cut,20,cut,20,460
slipcut,17,cut,20,cut,20,cut,20,460
slipcut,18,cut,20,cut,20,cut,20,460
slipcut,19,cut,20,cut,20,cut,20,460
slipcut,20,cut,20,cut,20,cut,20,460
slipcut,21,cut,20,cut,20,cut,20,460
slipcut,22,cut,20,cut,20,cut,20,460
slipcut,23,cut,20,cut,20,cut,20,460
slipcut,24,cut,20,cut,20,cut,20,460
slipcut,25,cut,20,cut,20,cut,20,460
slipcut,26,cut,20,cut,20,cut,20,460
slipcut,27,cut,20,cut,20,cut,20,460
slipcut,28,cut,20,cut,20,cut,20,460
slipcut,29,cut,20,cut,20,cut,20,460
slipcut,30,cut,20,cut,20,cut,20,460
slipcut,31,cut,20,cut,20,cut,20,460
slipcut,32,cut,20,cut,20,cut,20,470
slipcut,33,cut,20,cut,20,cut,20,460
slipcut,34,cut,20,cut,20,cut,20,460
slipcut,35,cut,20,cut,20,cut,20,460
slipcut,36,cut,20,cut,20,cut,20,460
slipcut,37,cut,20,cut,20,cut,20,460
slipcut,38,cut,20,cut,20,cut,20,460
slipcut,39,cut,20,cut,20,cut,20,460
slipcut,40,cut,20,cut,20,cut,20,460
slipcut,41,cut,20,cut,20,cut,20,460
slipcut,42,cut,20,cut,20,cut,20,460
slipcut,43,cut,20,cut,20,cut,20,460
slipcut,44,cut,20,cut,20,cut,20,470
slipcut,45,cut,20,cut,20,cut,20,470
slipcut,46,cut,20,cut,20,cut,20,460
slipcut,47,cut,20,cut,20,cut,20,460
slipcut,48,cut,20,cut,20,cut,20,470
slipcut,49,cut,20,cut,20,cut,20,460
slipcut,50,cut,20,cut,20,cut,20,460
slipcut,51,cut,20,cut,20,cut,20,460
peal,2,cut,20,cut,20,cut,20,460
peal,3,cut,20,cut,20,cut,20,450
peal,4,cut,20,cut,20,cut,20,450
peal,5,cut,20,cut,20,cut,20,440
peal,6,cut,20,cut,20,cut,20,430
peal,7,cut,20,cut,20,cut,20,420
peal,8,cut,20,cut,20,cut,20,420
peal,9,cut,20,cut,20,cut,20,410
peal,10,cut,20,cut,20,cut,20,400
peal,11,cut,20,cut,20,cut,20,390
peal,12,cut,20,cut,20,cut,20,380
peal,13,cut,20,cut,20,cut,20,370
peal,14,cut,20,cut,20,cut,20,360
peal,15,cut,20,cut,20,cut,20,350
peal,16,cut,20,cut,20,cut,20,340
peal,17,cut,20,cut,20,cut,20,330
peal,18,cut,20,cut,20,cut,20,320
peal,19,cut,20,cut,20,cut,20,310
peal,20,cut,20,cut,20,cut,20,310
peal,21,cut,20,cut,20,cut,20,300
peal,22,cut,20,cut,20,cut,20,290
peal,23,cut,20,cut,20,cut,20,280
peal,24,cut,20,cut,20,cut,20,270
peal,25,cut,20,cut,20,cut,20,260
peal,26,cut,20,cut,20,cut,20,250
peal,27,cut,20,cut,20,cut,20,240
peal,28,cut,20,cut,20,cut,20,230
peal,29,cut,20,cut,20,cut,20,220
peal,30,cut,20,cut,20,cut,20,210
peal,31,cut,20,cut,20,cut,20,200
peal,32,cut,20,cut,20,cut,20,190
peal,33,cut,20,cut,20,cut,20,180
peal,34,cut,20,cut,20,cut,20,170
peal,35,cut,20,cut,20,cut,20,160
peal,36,cut,20,cut,20,cut,20,150
peal,37,cut,20,cut,20,cut,20,140
peal,38,cut,20,cut,20,cut,20,130
peal,39,cut,20,cut,20,cut,20,120
peal,40,cut,20,cut,20,cut,20,110
peal,41,cut,20,cut,20,cut,20,100
peal,42,cut,20,cut,20,cut,20,90
peal,43,cut,20,cut,20,cut,20,80
peal,44,cut,20,cut,20,cut,20,70
peal,45,cut,20,cut,20,cut,20,60
peal,46,cut,20,cut,20,cut,20,50
peal,47,cut,20,cut,20,cut,20,40
peal,48,cut,20,cut,20,cut,20,30
peal,49,cut,20,cut,20,cut,20,20
peal,50,cut,20,cut,20,cut,20,10
peal,51,cut,20,cut,20,cut,20,0
pealup,2,cut,20,cut,20,cut,20,460
pealup,3,cut,20,cut,20,cut,20,450
pealup,4,cut,20,cut,20,cut,20,440
pealup,5,cut,20,cut,20,cut,20,430
pealup,6,cut,20,cut,20,cut,20,420
pealup,7,cut,20,cut,20,cut,20,410
pealup,8,cut,20,cut,20,cut,20,400
pealup,9,cut,20,cut,20,cut,20,390
pealup,10,cut,20,cut,20,cut,20,380
pealup,11,cut,20,cut,20,cut,20,370
pealup,12,cut,20,cut,20,cut,20,360
pealup,13,cut,20,cut,20,cut,20,350
pealup,14,cut,20,cut,20,cut,20,340
pealup,15,cut,20,cut,20,cut,20,330
pealup,16,cut,20,cut,20,cut,20,320
pealup,17,cut,20,cut,20,cut,20,310
pealup,18,cut,20,cut,20,cut,20,300
pealup,19,cut,20,cut,20,cut,20,290
pealup,20,cut,20,cut,20,cut,20,280
pealup,21,cut,20,cut,20,cut,20,270
pealup,22,cut,20,cut,20,cut,20,260
pealup,23,cut,20,cut,20,cut,20,250
pealup,24,cut,20,cut,20,cut,20,240
pealup,25,cut,20,cut,20,cut,20,230
pealup,26,cut,20,cut,20,cut,20,220
pealup,27,cut,20,cut,20,cut,20,210
pealup,28,cut,20,cut,20,cut,20,200
pealup,29,cut,20,cut,20,cut,20,190
pealup,30,cut,20,cut,20,cut,20,180
pealup,31,cut,20,cut,20,cut,20,170
pealup,32,cut,20,cut,20,cut,20,170
pealup,33,cut,20,cut,20,cut,20,170
pealup,34,cut,20,cut,20,cut,20,150
pealup,35,cut,20,cut,20,cut,20,140
pealup,36,cut,20,cut,20,cut,20,130
pealup,37,cut,20,cut,20,cut,20,120
pealup,38,cut,20,cut,20,cut,20,110
pealup,39,cut,20,cut,20,cut,20,100
pealup,40,cut,20,cut,20,cut,20,90
pealup,41,cut,20,cut,20,cut,20,80
pealup,42,cut,20,cut,20,cut,20,70
pealup,43,cut,20,cut,20,cut,20,60
pealup,44,cut,20,cut,20,cut,20,60
pealup,45,cut,20,cut,20,cut,20,50
pealup,46,cut,20,cut,20,cut,20,40
pealup,47,cut,20,cut,20,cut,20,30
pealup,48,cut,20,cut,20,cut,20,30
pealup,49,cut,20,cut,20,cut,20,20
pealup,50,cut,20,cut,20,cut,20,10
pealup,51,cut,20,cut,20,cut,20,0
infaro,10,cut,20,cut,20,cut,20,310
infaro,11,cut,20,cut,20,cut,20,290
infaro,12,cut,20,cut,20,cut,20,270
infaro,13,cut,20,cut,20,cut,20,250
infaro,14,cut,20,cut,20,cut,20,230
infaro,15,cut,20,cut,20,cut,20,210
infaro,16,cut,20,cut,20,cut,20,190
infaro,17,cut,20,cut,20,cut,20,170
infaro,18,cut,20,cut,20,cut,20,150
infaro,19,cut,20,cut,20,cut,20,140
infaro,20,cut,20,cut,20,cut,20,110
infaro,21,cut,20,cut,20,cut,20,90
infaro,22,cut,20,cut,20,cut,20,70
infaro,23,cut,20,cut,20,cut,20,50
infaro,24,cut,20,cut,20,cut,20,30
infaro,25,cut,20,cut,20,cut,20,10
infaro,26,cut,20,cut,20,cut,20,10
infaro,27,cut,20,cut,20,cut,20,30
infaro,28,cut,20,cut,20,cut,20,50
infaro,29,cut,20,cut,20,cut,20,70
infaro,30,cut,20,cut,20,cut,20,90
infaro,31,cut,20,cut,20,cut,20,110
infaro,32,cut,20,cut,20,cut,20,120
infaro,33,cut,20,cut,20,cut,20,140
infaro,34,cut,20,cut,20,cut,20,160
infaro,35,cut,20,cut,20,cut,20,180
infaro,36,cut,20,cut,20,cut,20,200
infaro,37,cut,20,cut,20,cut,20,220
infaro,38,cut,20,cut,20,cut,20,240
infaro,39,cut,20,cut,20,cut,20,260
infaro,40,cut,20,cut,20,cut,20,280
infaro,41,cut,20,cut,20,cut,20,300
infaro,42,cut,20,cut,20,cut,20,320
infaroup,10,cut,20,cut,20,cut,20,280
infaroup,11,cut,20,cut,20,cut,20,260
infaroup,12,cut,20,cut,20,cut,20,240
infaroup,13,cut,20,cut,20,cut,20,220
infaroup,14,cut,20,cut,20,cut,20,200
infaroup,15,cut,20,cut,20,cut,20,180
infaroup,16,cut,20,cut,20,cut,20,170
infaroup,17,cut,20,cut,20,cut,20,150
infaroup,18,cut,20,cut,20,cut,20,130
infaroup,19,cut,20,cut,20,cut,20,110
infaroup,20,cut,20,cut,20,cut,20,90
infaroup,21,cut,20,cut,20,cut,20,70
infaroup,22,cut,20,cut,20,cut,20,60
infaroup,23,cut,20,cut,20,cut,20,40
infaroup,24,cut,20,cut,20,cut,20,30
infaroup,25,cut,20,cut,20,cut,20,10
infaroup,26,cut,20,cut,20,cut,20,10
infaroup,27,cut,20,cut,20,cut,20,30
infaroup,28,cut,20,cut,20,cut,20,50
infaroup,29,cut,20,cut,20,cut,20,70
infaroup,30,cut,20,cut,20,cut,20,80
infaroup,31,cut,20,cut,20,cut,20,100
infaroup,32,cut,20,cut,20,cut,20,110
infaroup,33,cut,20,cut,20,cut,20,130
infaroup,34,cut,20,cut,20,cut,20,150
infaroup,35,cut,20,cut,20,cut,20,170
infaroup,36,cut,20,cut,20,cut,20,190
infaroup,37,cut,20,cut,20,cut,20,210
infaroup,38,cut,20,cut,20,cut,20,230
infaroup,39,cut,20,cut,20,cut,20,250
infaroup,40,cut,20,cut,20,cut,20,280
infaroup,41,cut,20,cut,20,cut,20,290
infaroup,42,cut,20,cut,20,cut,20,310
outfaro,10,cut,20,cut,20,cut,20,310
outfaro,11,cut,20,cut,20,cut,20,300
outfaro,12,cut,20,cut,20,cut,20,280
outfaro,13,cut,20,cut,20,cut,20,260
outfaro,14,cut,20,cut,20,cut,20,240
outfaro,15,cut,20,cut,20,cut,20,220
outfaro,16,cut,20,cut,20,cut,20,200
outfaro,17,cut,20,cut,20,cut,20,190
outfaro,18,cut,20,cut,20,cut,20,160
outfaro,19,cut,20,cut,20,cut,20,140
outfaro,20,cut,20,cut,20,cut,20,120
outfaro,21,cut,20,cut,20,cut,20,100
outfaro,22,cut,20,cut,20,cut,20,80
outfaro,23,cut,20,cut,20,cut,20,60
outfaro,24,cut,20,cut,20,cut,20,40
outfaro,25,cut,20,cut,20,cut,20,20
outfaro,26,cut,20,cut,20,cut,20,0
outfaro,27,cut,20,cut,20,cut,20,10
outfaro,28,cut,20,cut,20,cut,20,30
outfaro,29,cut,20,cut,20,cut,20,50
outfaro,30,cut,20,cut,20,cut,20,70
outfaro,31,cut,20,cut,20,cut,20,90
outfaro,32,cut,20,cut,20,cut,20,110
outfaro,33,cut,20,cut,20,cut,20,120
outfaro,34,cut,20,cut,20,cut,20,140
outfaro,35,cut,20,cut,20,cut,20,160
outfaro,36,cut,20,cut,20,cut,20,180
outfaro,37,cut,20,cut,20,cut,20,200
outfaro,38,cut,20,cut,20,cut,20,220
outfaro,39,cut,20,cut,20,cut,20,240
outfaro,40,cut,20,cut,20,cut,20,260
outfaro,41,cut,20,cut,20,cut,20,280
outfaro,42,cut,20,cut,20,cut,20,300
outfaroup,10,cut,20,cut,20,cut,20,290
outfaroup,11,cut,20,cut,20,cut,20,270
outfaroup,12,cut,20,cut,20,cut,20,250
outfaroup,13,cut,20,cut,20,cut,20,230
outfaroup,14,cut,20,cut,20,cut,20,210
outfaroup,15,cut,20,cut,20,cut,20,190
outfaroup,16,cut,20,cut,20,cut,20,170
outfaroup,17,cut,20,cut,20,cut,20,160
outfaroup,18,cut,20,cut,20,cut,20,140
outfaroup,19,cut,20,cut,20,cut,20,120
outfaroup,20,cut,20,cut,20,cut,20,100
outfaroup,21,cut,20,cut,20,cut,20,80
outfaroup,22,cut,20,cut,20,cut,20,60
outfaroup,23,cut,20,cut,20,cut,20,50
outfaroup,24,cut,20,cut,20,cut,20,30
outfaroup,25,cut,20,cut,20,cut,20,20
outfaroup,26,cut,20,cut,20,cut,20,0
outfaroup,27,cut,20,cut,20,cut,20,10
outfaroup,28,cut,20,cut,20,cut,20,30
outfaroup,29,cut,20,cut,20,cut,20,50
outfaroup,30,cut,20,cut,20,cut,20,70
outfaroup,31,cut,20,cut,20,cut,20,80
outfaroup,32,cut,20,cut,20,cut,20,100
outfaroup,33,cut,20,cut,20,cut,20,110
outfaroup,34,cut,20,cut,20,cut,20,130
outfaroup,35,cut,20,cut,20,cut,20,150
outfaroup,36,cut,20,cut,20,cut,20,170
outfaroup,37,cut,20,cut,20,cut,20,190
outfaroup,38,cut,20,cut,20,cut,20,210
outfaroup,39,cut,20,cut,20,cut,20,230
outfaroup,40,cut,20,cut,20,cut,20,260
outfaroup,41,cut,20,cut,20,cut,20,270
outfaroup,42,cut,20,cut,20,cut,20,290
