maintained,technique,is,SLIPCUT,and,the,number,is,30
slipcut,30,slipcut,30,slipcut,30,slipcut,27,475
slipcut,30,slipcut,30,slipcut,30,slipcut,28,480
slipcut,30,slipcut,30,slipcut,30,slipcut,29,485
slipcut,30,slipcut,30,slipcut,30,slipcut,30,510
slipcut,30,slipcut,30,slipcut,30,slipcut,31,485
slipcut,30,slipcut,30,slipcut,30,slipcut,32,480
slipcut,30,slipcut,30,slipcut,30,slipcut,33,475
slipcut,30,slipcut,30,slipcut,30,slipcut,34,470
slipcut,30,slipcut,30,slipcut,30,slipcut,35,465
slipcut,30,slipcut,30,slipcut,30,slipcut,36,460
slipcut,30,slipcut,30,slipcut,30,slipcut,37,455
slipcut,30,slipcut,30,slipcut,30,slipcut,38,450
slipcut,30,slipcut,30,slipcut,30,slipcut,39,445
slipcut,30,slipcut,30,slipcut,30,slipcut,40,440
slipcut,30,slipcut,30,slipcut,30,slipcut,41,435
slipcut,30,slipcut,30,slipcut,30,slipcut,42,430
slipcut,30,slipcut,30,slipcut,30,slipcut,43,425
slipcut,30,slipcut,30,slipcut,30,slipcut,44,420
slipcut,30,slipcut,30,slipcut,30,slipcut,45,415
slipcut,30,slipcut,30,slipcut,30,slipcut,46,410
slipcut,30,slipcut,30,slipcut,30,slipcut,47,405
slipcut,30,slipcut,30,slipcut,30,slipcut,48,400
slipcut,30,slipcut,30,slipcut,30,slipcut,49,395
slipcut,30,slipcut,30,slipcut,30,slipcut,50,390
slipcut,30,slipcut,30,slipcut,30,slipcut,51,385
slipcut,30,slipcut,30,slipcut,30,slipcut,2,330
slipcut,30,slipcut,30,slipcut,30,slipcut,3,325
slipcut,30,slipcut,30,slipcut,30,slipcut,4,320
slipcut,30,slipcut,30,slipcut,30,slipcut,5,315
slipcut,30,slipcut,30,slipcut,30,slipcut,6,310
slipcut,30,slipcut,30,slipcut,30,slipcut,7,305
slipcut,30,slipcut,30,slipcut,30,slipcut,8,300
slipcut,30,slipcut,30,slipcut,30,slipcut,9,295
slipcut,30,slipcut,30,slipcut,30,slipcut,10,290
slipcut,30,slipcut,30,slipcut,30,slipcut,11,285
slipcut,30,slipcut,30,slipcut,30,slipcut,12,280
slipcut,30,slipcut,30,slipcut,30,slipcut,13,275
slipcut,30,slipcut,30,slipcut,30,slipcut,14,270
slipcut,30,slipcut,30,slipcut,30,slipcut,15,265
slipcut,30,slipcut,30,slipcut,30,slipcut,16,260
slipcut,30,slipcut,30,slipcut,30,slipcut,17,255
slipcut,30,slipcut,30,slipcut,30,slipcut,18,250
slipcut,30,slipcut,30,slipcut,30,slipcut,19,245
slipcut,30,slipcut,30,slipcut,30,slipcut,20,240
slipcut,30,slipcut,30,slipcut,30,slipcut,21,235
slipcut,30,slipcut,30,slipcut,30,slipcut,22,235
slipcut,30,slipcut,30,slipcut,30,slipcut,23,230
slipcut,30,slipcut,30,slipcut,30,slipcut,24,230
slipcut,30,slipcut,30,slipcut,30,slipcut,25,230
slipcut,30,slipcut,30,slipcut,30,slipcut,26,230
slipcut,30,slipcut,30,slipcut,30,slipcut,27,230
slipcut,30,slipcut,30,slipcut,30,slipcut,28,230
slipcut,30,slipcut,30,slipcut,30,slipcut,29,230
slipcut,30,slipcut,30,slipcut,30,slipcut,30,230
slipcut,30,slipcut,30,slipcut,30,slipcut,31,230
slipcut,30,slipcut,30,slipcut,30,slipcut,32,230
slipcut,30,slipcut,30,slipcut,30,slipcut,33,230
slipcut,30,slipcut,30,slipcut,30,slipcut,34,230
slipcut,30,slipcut,30,slipcut,30,slipcut,35,230
slipcut,30,slipcut,30,slipcut,30,slipcut,36,230
slipcut,30,slipcut,30,slipcut,30,slipcut,37,230
slipcut,30,slipcut,30,slipcut,30,slipcut,38,230
slipcut,30,slipcut,30,slipcut,30,slipcut,39,230
slipcut,30,slipcut,30,slipcut,30,slipcut,40,230
slipcut,30,slipcut,30,slipcut,30,slipcut,41,230
slipcut,30,slipcut,30,slipcut,30,slipcut,42,230
slipcut,30,slipcut,30,slipcut,30,slipcut,43,230
slipcut,30,slipcut,30,slipcut,30,slipcut,44,230
slipcut,30,slipcut,30,slipcut,30,slipcut,45,230
slipcut,30,slipcut,30,slipcut,30,slipcut,46,230
slipcut,30,slipcut,30,slipcut,30,slipcut,47,230
slipcut,30,slipcut,30,slipcut,30,slipcut,48,230
slipcut,30,slipcut,30,slipcut,30,slipcut,49,230
slipcut,30,slipcut,30,slipcut,30,slipcut,50,230
slipcut,30,slipcut,30,slipcut,30,slipcut,51,235
slipcut,30,slipcut,30,slipcut,30,peal,2,350
slipcut,30,slipcut,30,slipcut,30,peal,3,340
slipcut,30,slipcut,30,slipcut,30,peal,4,340
slipcut,30,slipcut,30,slipcut,30,peal,5,330
slipcut,30,slipcut,30,slipcut,30,peal,6,330
slipcut,30,slipcut,30,slipcut,30,peal,7,320
slipcut,30,slipcut,30,slipcut,30,peal,8,320
slipcut,30,slipcut,30,slipcut,30,peal,9,310
slipcut,30,slipcut,30,slipcut,30,peal,10,310
slipcut,30,slipcut,30,slipcut,30,peal,11,300
slipcut,30,slipcut,30,slipcut,30,peal,12,300
slipcut,30,slipcut,30,slipcut,30,peal,13,290
slipcut,30,slipcut,30,slipcut,30,peal,14,290
slipcut,30,slipcut,30,slipcut,30,peal,15,280
slipcut,30,slipcut,30,slipcut,30,peal,16,280
slipcut,30,slipcut,30,slipcut,30,peal,17,270
slipcut,30,slipcut,30,slipcut,30,peal,18,270
slipcut,30,slipcut,30,slipcut,30,peal,19,260
slipcut,30,slipcut,30,slipcut,30,peal,20,260
slipcut,30,slipcut,30,slipcut,30,peal,21,250
slipcut,30,slipcut,30,slipcut,30,peal,22,250
slipcut,30,slipcut,30,slipcut,30,peal,23,240
slipcut,30,slipcut,30,slipcut,30,peal,24,240
slipcut,30,slipcut,30,slipcut,30,peal,25,230
slipcut,30,slipcut,30,slipcut,30,peal,26,230
slipcut,30,slipcut,30,slipcut,30,peal,27,220
slipcut,30,slipcut,30,slipcut,30,peal,28,220
slipcut,30,slipcut,30,slipcut,30,peal,29,210
slipcut,30,slipcut,30,slipcut,30,peal,30,225
slipcut,30,slipcut,30,slipcut,30,peal,31,200
slipcut,30,slipcut,30,slipcut,30,peal,32,195
slipcut,30,slipcut,30,slipcut,30,peal,33,180
slipcut,30,slipcut,30,slipcut,30,peal,34,175
slipcut,30,slipcut,30,slipcut,30,peal,35,160
slipcut,30,slipcut,30,slipcut,30,peal,36,155
slipcut,30,slipcut,30,slipcut,30,peal,37,140
slipcut,30,slipcut,30,slipcut,30,peal,38,135
slipcut,30,slipcut,30,slipcut,30,peal,39,120
slipcut,30,slipcut,30,slipcut,30,peal,40,115
slipcut,30,slipcut,30,slipcut,30,peal,41,100
slipcut,30,slipcut,30,slipcut,30,peal,42,95
slipcut,30,slipcut,30,slipcut,30,peal,43,80
slipcut,30,slipcut,30,slipcut,30,peal,44,75
slipcut,30,slipcut,30,slipcut,30,peal,45,60
slipcut,30,slipcut,30,slipcut,30,peal,46,55
slipcut,30,slipcut,30,slipcut,30,peal,47,40
slipcut,30,slipcut,30,slipcut,30,peal,48,35
slipcut,30,slipcut,30,slipcut,30,peal,49,20
slipcut,30,slipcut,30,slipcut,30,peal,50,15
slipcut,30,slipcut,30,slipcut,30,peal,51,0
slipcut,30,slipcut,30,slipcut,30,pealup,2,330
slipcut,30,slipcut,30,slipcut,30,pealup,3,325
slipcut,30,slipcut,30,slipcut,30,pealup,4,310
slipcut,30,slipcut,30,slipcut,30,pealup,5,305
slipcut,30,slipcut,30,slipcut,30,pealup,6,290
slipcut,30,slipcut,30,slipcut,30,pealup,7,285
slipcut,30,slipcut,30,slipcut,30,pealup,8,270
slipcut,30,slipcut,30,slipcut,30,pealup,9,265
slipcut,30,slipcut,30,slipcut,30,pealup,10,250
slipcut,30,slipcut,30,slipcut,30,pealup,11,245
slipcut,30,slipcut,30,slipcut,30,pealup,12,230
slipcut,30,slipcut,30,slipcut,30,pealup,13,225
slipcut,30,slipcut,30,slipcut,30,pealup,14,210
slipcut,30,slipcut,30,slipcut,30,pealup,15,205
slipcut,30,slipcut,30,slipcut,30,pealup,16,190
slipcut,30,slipcut,30,slipcut,30,pealup,17,185
slipcut,30,slipcut,30,slipcut,30,pealup,18,170
slipcut,30,slipcut,30,slipcut,30,pealup,19,165
slipcut,30,slipcut,30,slipcut,30,pealup,20,150
slipcut,30,slipcut,30,slipcut,30,pealup,21,145
slipcut,30,slipcut,30,slipcut,30,pealup,22,135
slipcut,30,slipcut,30,slipcut,30,pealup,23,135
slipcut,30,slipcut,30,slipcut,30,pealup,24,125
slipcut,30,slipcut,30,slipcut,30,pealup,25,125
slipcut,30,slipcut,30,slipcut,30,pealup,26,115
slipcut,30,slipcut,30,slipcut,30,pealup,27,115
slipcut,30,slipcut,30,slipcut,30,pealup,28,105
slipcut,30,slipcut,30,slipcut,30,pealup,29,105
slipcut,30,slipcut,30,slipcut,30,pealup,30,95
slipcut,30,slipcut,30,slipcut,30,pealup,31,95
slipcut,30,slipcut,30,slipcut,30,pealup,32,85
slipcut,30,slipcut,30,slipcut,30,pealup,33,85
slipcut,30,slipcut,30,slipcut,30,pealup,34,75
slipcut,30,slipcut,30,slipcut,30,pealup,35,75
slipcut,30,slipcut,30,slipcut,30,pealup,36,65
slipcut,30,slipcut,30,slipcut,30,pealup,37,65
slipcut,30,slipcut,30,slipcut,30,pealup,38,55
slipcut,30,slipcut,30,slipcut,30,pealup,39,55
slipcut,30,slipcut,30,slipcut,30,pealup,40,45
slipcut,30,slipcut,30,slipcut,30,pealup,41,45
slipcut,30,slipcut,30,slipcut,30,pealup,42,35
slipcut,30,slipcut,30,slipcut,30,pealup,43,35
slipcut,30,slipcut,30,slipcut,30,pealup,44,25
slipcut,30,slipcut,30,slipcut,30,pealup,45,20
slipcut,30,slipcut,30,slipcut,30,pealup,46,20
slipcut,30,slipcut,30,slipcut,30,pealup,47,10
slipcut,30,slipcut,30,slipcut,30,pealup,48,10
slipcut,30,slipcut,30,slipcut,30,pealup,49,0
slipcut,30,slipcut,30,slipcut,30,pealup,50,0
slipcut,30,slipcut,30,slipcut,30,pealup,51,-5
slipcut,30,slipcut,30,slipcut,30,infaro,10,260
slipcut,30,slipcut,30,slipcut,30,infaro,11,250
slipcut,30,slipcut,30,slipcut,30,infaro,12,240
slipcut,30,slipcut,30,slipcut,30,infaro,13,230
slipcut,30,slipcut,30,slipcut,30,infaro,14,220
slipcut,30,slipcut,30,slipcut,30,infaro,15,215
slipcut,30,slipcut,30,slipcut,30,infaro,16,190
slipcut,30,slipcut,30,slipcut,30,infaro,17,170
slipcut,30,slipcut,30,slipcut,30,infaro,18,150
slipcut,30,slipcut,30,slipcut,30,infaro,19,130
slipcut,30,slipcut,30,slipcut,30,infaro,20,110
slipcut,30,slipcut,30,slipcut,30,infaro,21,90
slipcut,30,slipcut,30,slipcut,30,infaro,22,70
slipcut,30,slipcut,30,slipcut,30,infaro,23,50
slipcut,30,slipcut,30,slipcut,30,infaro,24,30
slipcut,30,slipcut,30,slipcut,30,infaro,25,10
slipcut,30,slipcut,30,slipcut,30,infaro,26,-5
slipcut,30,slipcut,30,slipcut,30,infaro,27,5
slipcut,30,slipcut,30,slipcut,30,infaro,28,15
slipcut,30,slipcut,30,slipcut,30,infaro,29,35
slipcut,30,slipcut,30,slipcut,30,infaro,30,35
slipcut,30,slipcut,30,slipcut,30,infaro,31,40
slipcut,30,slipcut,30,slipcut,30,infaro,32,50
slipcut,30,slipcut,30,slipcut,30,infaro,33,60
slipcut,30,slipcut,30,slipcut,30,infaro,34,70
slipcut,30,slipcut,30,slipcut,30,infaro,35,80
slipcut,30,slipcut,30,slipcut,30,infaro,36,90
slipcut,30,slipcut,30,slipcut,30,infaro,37,100
slipcut,30,slipcut,30,slipcut,30,infaro,38,110
slipcut,30,slipcut,30,slipcut,30,infaro,39,120
slipcut,30,slipcut,30,slipcut,30,infaro,40,130
slipcut,30,slipcut,30,slipcut,30,infaro,41,140
slipcut,30,slipcut,30,slipcut,30,infaro,42,150
slipcut,30,slipcut,30,slipcut,30,infaroup,10,150
slipcut,30,slipcut,30,slipcut,30,infaroup,11,135
slipcut,30,slipcut,30,slipcut,30,infaroup,12,125
slipcut,30,slipcut,30,slipcut,30,infaroup,13,115
slipcut,30,slipcut,30,slipcut,30,infaroup,14,105
slipcut,30,slipcut,30,slipcut,30,infaroup,15,95
slipcut,30,slipcut,30,slipcut,30,infaroup,16,85
slipcut,30,slipcut,30,slipcut,30,infaroup,17,75
slipcut,30,slipcut,30,slipcut,30,infaroup,18,65
slipcut,30,slipcut,30,slipcut,30,infaroup,19,55
slipcut,30,slipcut,30,slipcut,30,infaroup,20,45
slipcut,30,slipcut,30,slipcut,30,infaroup,21,35
slipcut,30,slipcut,30,slipcut,30,infaroup,22,25
slipcut,30,slipcut,30,slipcut,30,infaroup,23,15
slipcut,30,slipcut,30,slipcut,30,infaroup,24,5
slipcut,30,slipcut,30,slipcut,30,infaroup,25,-5
slipcut,30,slipcut,30,slipcut,30,infaroup,26,-5
slipcut,30,slipcut,30,slipcut,30,infaroup,27,5
slipcut,30,slipcut,30,slipcut,30,infaroup,28,15
slipcut,30,slipcut,30,slipcut,30,infaroup,29,35
slipcut,30,slipcut,30,slipcut,30,infaroup,30,30
slipcut,30,slipcut,30,slipcut,30,infaroup,31,40
slipcut,30,slipcut,30,slipcut,30,infaroup,32,50
slipcut,30,slipcut,30,slipcut,30,infaroup,33,60
slipcut,30,slipcut,30,slipcut,30,infaroup,34,70
slipcut,30,slipcut,30,slipcut,30,infaroup,35,80
slipcut,30,slipcut,30,slipcut,30,infaroup,36,90
slipcut,30,slipcut,30,slipcut,30,infaroup,37,100
slipcut,30,slipcut,30,slipcut,30,infaroup,38,110
slipcut,30,slipcut,30,slipcut,30,infaroup,39,120
slipcut,30,slipcut,30,slipcut,30,infaroup,40,135
slipcut,30,slipcut,30,slipcut,30,infaroup,41,140
slipcut,30,slipcut,30,slipcut,30,infaroup,42,150
slipcut,30,slipcut,30,slipcut,30,outfaro,10,265
slipcut,30,slipcut,30,slipcut,30,outfaro,11,255
slipcut,30,slipcut,30,slipcut,30,outfaro,12,245
slipcut,30,slipcut,30,slipcut,30,outfaro,13,235
slipcut,30,slipcut,30,slipcut,30,outfaro,14,225
slipcut,30,slipcut,30,slipcut,30,outfaro,15,215
slipcut,30,slipcut,30,slipcut,30,outfaro,16,200
slipcut,30,slipcut,30,slipcut,30,outfaro,17,180
slipcut,30,slipcut,30,slipcut,30,outfaro,18,160
slipcut,30,slipcut,30,slipcut,30,outfaro,19,140
slipcut,30,slipcut,30,slipcut,30,outfaro,20,120
slipcut,30,slipcut,30,slipcut,30,outfaro,21,100
slipcut,30,slipcut,30,slipcut,30,outfaro,22,80
slipcut,30,slipcut,30,slipcut,30,outfaro,23,60
slipcut,30,slipcut,30,slipcut,30,outfaro,24,40
slipcut,30,slipcut,30,slipcut,30,outfaro,25,20
slipcut,30,slipcut,30,slipcut,30,outfaro,26,0
slipcut,30,slipcut,30,slipcut,30,outfaro,27,0
slipcut,30,slipcut,30,slipcut,30,outfaro,28,10
slipcut,30,slipcut,30,slipcut,30,outfaro,29,20
slipcut,30,slipcut,30,slipcut,30,outfaro,30,35
slipcut,30,slipcut,30,slipcut,30,outfaro,31,35
slipcut,30,slipcut,30,slipcut,30,outfaro,32,45
slipcut,30,slipcut,30,slipcut,30,outfaro,33,55
slipcut,30,slipcut,30,slipcut,30,outfaro,34,65
slipcut,30,slipcut,30,slipcut,30,outfaro,35,75
slipcut,30,slipcut,30,slipcut,30,outfaro,36,85
slipcut,30,slipcut,30,slipcut,30,outfaro,37,95
slipcut,30,slipcut,30,slipcut,30,outfaro,38,105
slipcut,30,slipcut,30,slipcut,30,outfaro,39,115
slipcut,30,slipcut,30,slipcut,30,outfaro,40,125
slipcut,30,slipcut,30,slipcut,30,outfaro,41,135
slipcut,30,slipcut,30,slipcut,30,outfaro,42,145
slipcut,30,slipcut,30,slipcut,30,outfaroup,10,165
slipcut,30,slipcut,30,slipcut,30,outfaroup,11,145
slipcut,30,slipcut,30,slipcut,30,outfaroup,12,135
slipcut,30,slipcut,30,slipcut,30,outfaroup,13,125
slipcut,30,slipcut,30,slipcut,30,outfaroup,14,115
slipcut,30,slipcut,30,slipcut,30,outfaroup,15,105
slipcut,30,slipcut,30,slipcut,30,outfaroup,16,95
slipcut,30,slipcut,30,slipcut,30,outfaroup,17,85
slipcut,30,slipcut,30,slipcut,30,outfaroup,18,75
slipcut,30,slipcut,30,slipcut,30,outfaroup,19,65
slipcut,30,slipcut,30,slipcut,30,outfaroup,20,55
slipcut,30,slipcut,30,slipcut,30,outfaroup,21,45
slipcut,30,slipcut,30,slipcut,30,outfaroup,22,35
slipcut,30,slipcut,30,slipcut,30,outfaroup,23,25
slipcut,30,slipcut,30,slipcut,30,outfaroup,24,15
slipcut,30,slipcut,30,slipcut,30,outfaroup,25,5
slipcut,30,slipcut,30,slipcut,30,outfaroup,26,0
slipcut,30,slipcut,30,slipcut,30,outfaroup,27,5
slipcut,30,slipcut,30,slipcut,30,outfaroup,28,15
slipcut,30,slipcut,30,slipcut,30,outfaroup,29,25
slipcut,30,slipcut,30,slipcut,30,outfaroup,30,45
slipcut,30,slipcut,30,slipcut,30,outfaroup,31,40
slipcut,30,slipcut,30,slipcut,30,outfaroup,32,50
slipcut,30,slipcut,30,slipcut,30,outfaroup,33,60
slipcut,30,slipcut,30,slipcut,30,outfaroup,34,70
slipcut,30,slipcut,30,slipcut,30,outfaroup,35,80
slipcut,30,slipcut,30,slipcut,30,outfaroup,36,90
slipcut,30,slipcut,30,slipcut,30,outfaroup,37,100
slipcut,30,slipcut,30,slipcut,30,outfaroup,38,110
slipcut,30,slipcut,30,slipcut,30,outfaroup,39,120
slipcut,30,slipcut,30,slipcut,30,outfaroup,40,130
slipcut,30,slipcut,30,slipcut,30,outfaroup,41,140
slipcut,30,slipcut,30,slipcut,30,outfaroup,42,150
