maintained,technique,is,SLIPCUTUP,and,the,number,is,20
slipcut,20,slipcut,20,slipcut,20,slipcut,39,230
slipcut,20,slipcut,20,slipcut,20,slipcut,40,230
slipcut,20,slipcut,20,slipcut,20,slipcut,41,230
slipcut,20,slipcut,20,slipcut,20,slipcut,42,230
slipcut,20,slipcut,20,slipcut,20,slipcut,43,230
slipcut,20,slipcut,20,slipcut,20,slipcut,44,230
slipcut,20,slipcut,20,slipcut,20,slipcut,45,230
slipcut,20,slipcut,20,slipcut,20,slipcut,46,230
slipcut,20,slipcut,20,slipcut,20,slipcut,47,230
slipcut,20,slipcut,20,slipcut,20,slipcut,48,230
slipcut,20,slipcut,20,slipcut,20,slipcut,49,230
slipcut,20,slipcut,20,slipcut,20,slipcut,50,230
slipcut,20,slipcut,20,slipcut,20,slipcut,51,235
slipcut,20,slipcut,20,slipcut,20,slipcut,2,400
slipcut,20,slipcut,20,slipcut,20,slipcut,3,405
slipcut,20,slipcut,20,slipcut,20,slipcut,4,410
slipcut,20,slipcut,20,slipcut,20,slipcut,5,415
slipcut,20,slipcut,20,slipcut,20,slipcut,6,420
slipcut,20,slipcut,20,slipcut,20,slipcut,7,425
slipcut,20,slipcut,20,slipcut,20,slipcut,8,430
slipcut,20,slipcut,20,slipcut,20,slipcut,9,435
slipcut,20,slipcut,20,slipcut,20,slipcut,10,440
slipcut,20,slipcut,20,slipcut,20,slipcut,11,445
slipcut,20,slipcut,20,slipcut,20,slipcut,12,450
slipcut,20,slipcut,20,slipcut,20,slipcut,13,455
slipcut,20,slipcut,20,slipcut,20,slipcut,14,460
slipcut,20,slipcut,20,slipcut,20,slipcut,15,465
slipcut,20,slipcut,20,slipcut,20,slipcut,16,470
slipcut,20,slipcut,20,slipcut,20,slipcut,17,475
slipcut,20,slipcut,20,slipcut,20,slipcut,18,480
slipcut,20,slipcut,20,slipcut,20,slipcut,19,485
slipcut,20,slipcut,20,slipcut,20,slipcut,20,510
slipcut,20,slipcut,20,slipcut,20,slipcut,21,485
slipcut,20,slipcut,20,slipcut,20,slipcut,22,480
slipcut,20,slipcut,20,slipcut,20,slipcut,23,475
slipcut,20,slipcut,20,slipcut,20,slipcut,24,470
slipcut,20,slipcut,20,slipcut,20,slipcut,25,465
slipcut,20,slipcut,20,slipcut,20,slipcut,26,460
slipcut,20,slipcut,20,slipcut,20,slipcut,27,455
slipcut,20,slipcut,20,slipcut,20,slipcut,28,450
slipcut,20,slipcut,20,slipcut,20,slipcut,29,445
slipcut,20,slipcut,20,slipcut,20,slipcut,30,440
slipcut,20,slipcut,20,slipcut,20,slipcut,31,435
slipcut,20,slipcut,20,slipcut,20,slipcut,32,430
slipcut,20,slipcut,20,slipcut,20,slipcut,33,425
slipcut,20,slipcut,20,slipcut,20,slipcut,34,420
slipcut,20,slipcut,20,slipcut,20,slipcut,35,415
slipcut,20,slipcut,20,slipcut,20,slipcut,36,410
slipcut,20,slipcut,20,slipcut,20,slipcut,37,405
slipcut,20,slipcut,20,slipcut,20,slipcut,38,400
slipcut,20,slipcut,20,slipcut,20,slipcut,39,395
slipcut,20,slipcut,20,slipcut,20,slipcut,40,390
slipcut,20,slipcut,20,slipcut,20,slipcut,41,385
slipcut,20,slipcut,20,slipcut,20,slipcut,42,380
slipcut,20,slipcut,20,slipcut,20,slipcut,43,375
slipcut,20,slipcut,20,slipcut,20,slipcut,44,370
slipcut,20,slipcut,20,slipcut,20,slipcut,45,365
slipcut,20,slipcut,20,slipcut,20,slipcut,46,360
slipcut,20,slipcut,20,slipcut,20,slipcut,47,355
slipcut,20,slipcut,20,slipcut,20,slipcut,48,350
slipcut,20,slipcut,20,slipcut,20,slipcut,49,345
slipcut,20,slipcut,20,slipcut,20,slipcut,50,340
slipcut,20,slipcut,20,slipcut,20,slipcut,51,335
slipcut,20,slipcut,20,slipcut,20,peal,2,380
slipcut,20,slipcut,20,slipcut,20,peal,3,375
slipcut,20,slipcut,20,slipcut,20,peal,4,360
slipcut,20,slipcut,20,slipcut,20,peal,5,355
slipcut,20,slipcut,20,slipcut,20,peal,6,340
slipcut,20,slipcut,20,slipcut,20,peal,7,335
slipcut,20,slipcut,20,slipcut,20,peal,8,320
slipcut,20,slipcut,20,slipcut,20,peal,9,315
slipcut,20,slipcut,20,slipcut,20,peal,10,300
slipcut,20,slipcut,20,slipcut,20,peal,11,295
slipcut,20,slipcut,20,slipcut,20,peal,12,280
slipcut,20,slipcut,20,slipcut,20,peal,13,275
slipcut,20,slipcut,20,slipcut,20,peal,14,260
slipcut,20,slipcut,20,slipcut,20,peal,15,255
slipcut,20,slipcut,20,slipcut,20,peal,16,240
slipcut,20,slipcut,20,slipcut,20,peal,17,235
slipcut,20,slipcut,20,slipcut,20,peal,18,220
slipcut,20,slipcut,20,slipcut,20,peal,19,215
slipcut,20,slipcut,20,slipcut,20,peal,20,200
slipcut,20,slipcut,20,slipcut,20,peal,21,195
slipcut,20,slipcut,20,slipcut,20,peal,22,180
slipcut,20,slipcut,20,slipcut,20,peal,23,175
slipcut,20,slipcut,20,slipcut,20,peal,24,160
slipcut,20,slipcut,20,slipcut,20,peal,25,155
slipcut,20,slipcut,20,slipcut,20,peal,26,140
slipcut,20,slipcut,20,slipcut,20,peal,27,135
slipcut,20,slipcut,20,slipcut,20,peal,28,120
slipcut,20,slipcut,20,slipcut,20,peal,29,115
slipcut,20,slipcut,20,slipcut,20,peal,30,100
slipcut,20,slipcut,20,slipcut,20,peal,31,95
slipcut,20,slipcut,20,slipcut,20,peal,32,85
slipcut,20,slipcut,20,slipcut,20,peal,33,85
slipcut,20,slipcut,20,slipcut,20,peal,34,75
slipcut,20,slipcut,20,slipcut,20,peal,35,75
slipcut,20,slipcut,20,slipcut,20,peal,36,65
slipcut,20,slipcut,20,slipcut,20,peal,37,65
slipcut,20,slipcut,20,slipcut,20,peal,38,55
slipcut,20,slipcut,20,slipcut,20,peal,39,55
slipcut,20,slipcut,20,slipcut,20,peal,40,45
slipcut,20,slipcut,20,slipcut,20,peal,41,45
slipcut,20,slipcut,20,slipcut,20,peal,42,35
slipcut,20,slipcut,20,slipcut,20,peal,43,35
slipcut,20,slipcut,20,slipcut,20,peal,44,25
slipcut,20,slipcut,20,slipcut,20,peal,45,25
slipcut,20,slipcut,20,slipcut,20,peal,46,15
slipcut,20,slipcut,20,slipcut,20,peal,47,15
slipcut,20,slipcut,20,slipcut,20,peal,48,5
slipcut,20,slipcut,20,slipcut,20,peal,49,5
slipcut,20,slipcut,20,slipcut,20,peal,50,-5
slipcut,20,slipcut,20,slipcut,20,peal,51,0
slipcut,20,slipcut,20,slipcut,20,pealup,2,400
slipcut,20,slipcut,20,slipcut,20,pealup,3,390
slipcut,20,slipcut,20,slipcut,20,pealup,4,390
slipcut,20,slipcut,20,slipcut,20,pealup,5,380
slipcut,20,slipcut,20,slipcut,20,pealup,6,380
slipcut,20,slipcut,20,slipcut,20,pealup,7,370
slipcut,20,slipcut,20,slipcut,20,pealup,8,370
slipcut,20,slipcut,20,slipcut,20,pealup,9,360
slipcut,20,slipcut,20,slipcut,20,pealup,10,360
slipcut,20,slipcut,20,slipcut,20,pealup,11,350
slipcut,20,slipcut,20,slipcut,20,pealup,12,350
slipcut,20,slipcut,20,slipcut,20,pealup,13,340
slipcut,20,slipcut,20,slipcut,20,pealup,14,340
slipcut,20,slipcut,20,slipcut,20,pealup,15,330
slipcut,20,slipcut,20,slipcut,20,pealup,16,330
slipcut,20,slipcut,20,slipcut,20,pealup,17,320
slipcut,20,slipcut,20,slipcut,20,pealup,18,320
slipcut,20,slipcut,20,slipcut,20,pealup,19,310
slipcut,20,slipcut,20,slipcut,20,pealup,20,325
slipcut,20,slipcut,20,slipcut,20,pealup,21,300
slipcut,20,slipcut,20,slipcut,20,pealup,22,295
slipcut,20,slipcut,20,slipcut,20,pealup,23,280
slipcut,20,slipcut,20,slipcut,20,pealup,24,275
slipcut,20,slipcut,20,slipcut,20,pealup,25,260
slipcut,20,slipcut,20,slipcut,20,pealup,26,255
slipcut,20,slipcut,20,slipcut,20,pealup,27,240
slipcut,20,slipcut,20,slipcut,20,pealup,28,235
slipcut,20,slipcut,20,slipcut,20,pealup,29,220
slipcut,20,slipcut,20,slipcut,20,pealup,30,215
slipcut,20,slipcut,20,slipcut,20,pealup,31,200
slipcut,20,slipcut,20,slipcut,20,pealup,32,195
slipcut,20,slipcut,20,slipcut,20,pealup,33,180
slipcut,20,slipcut,20,slipcut,20,pealup,34,175
slipcut,20,slipcut,20,slipcut,20,pealup,35,160
slipcut,20,slipcut,20,slipcut,20,pealup,36,155
slipcut,20,slipcut,20,slipcut,20,pealup,37,140
slipcut,20,slipcut,20,slipcut,20,pealup,38,135
slipcut,20,slipcut,20,slipcut,20,pealup,39,120
slipcut,20,slipcut,20,slipcut,20,pealup,40,110
slipcut,20,slipcut,20,slipcut,20,pealup,41,105
slipcut,20,slipcut,20,slipcut,20,pealup,42,90
slipcut,20,slipcut,20,slipcut,20,pealup,43,85
slipcut,20,slipcut,20,slipcut,20,pealup,44,70
slipcut,20,slipcut,20,slipcut,20,pealup,45,65
slipcut,20,slipcut,20,slipcut,20,pealup,46,50
slipcut,20,slipcut,20,slipcut,20,pealup,47,45
slipcut,20,slipcut,20,slipcut,20,pealup,48,30
slipcut,20,slipcut,20,slipcut,20,pealup,49,25
slipcut,20,slipcut,20,slipcut,20,pealup,50,10
slipcut,20,slipcut,20,slipcut,20,pealup,51,5
slipcut,20,slipcut,20,slipcut,20,infaro,10,200
slipcut,20,slipcut,20,slipcut,20,infaro,11,180
slipcut,20,slipcut,20,slipcut,20,infaro,12,160
slipcut,20,slipcut,20,slipcut,20,infaro,13,140
slipcut,20,slipcut,20,slipcut,20,infaro,14,120
slipcut,20,slipcut,20,slipcut,20,infaro,15,100
slipcut,20,slipcut,20,slipcut,20,infaro,16,85
slipcut,20,slipcut,20,slipcut,20,infaro,17,75
slipcut,20,slipcut,20,slipcut,20,infaro,18,65
slipcut,20,slipcut,20,slipcut,20,infaro,19,55
slipcut,20,slipcut,20,slipcut,20,infaro,20,45
slipcut,20,slipcut,20,slipcut,20,infaro,21,35
slipcut,20,slipcut,20,slipcut,20,infaro,22,25
slipcut,20,slipcut,20,slipcut,20,infaro,23,15
slipcut,20,slipcut,20,slipcut,20,infaro,24,5
slipcut,20,slipcut,20,slipcut,20,infaro,25,-5
slipcut,20,slipcut,20,slipcut,20,infaro,26,-5
slipcut,20,slipcut,20,slipcut,20,infaro,27,5
slipcut,20,slipcut,20,slipcut,20,infaro,28,15
slipcut,20,slipcut,20,slipcut,20,infaro,29,25
slipcut,20,slipcut,20,slipcut,20,infaro,30,35
slipcut,20,slipcut,20,slipcut,20,infaro,31,45
slipcut,20,slipcut,20,slipcut,20,infaro,32,55
slipcut,20,slipcut,20,slipcut,20,infaro,33,60
slipcut,20,slipcut,20,slipcut,20,infaro,34,70
slipcut,20,slipcut,20,slipcut,20,infaro,35,85
slipcut,20,slipcut,20,slipcut,20,infaro,36,90
slipcut,20,slipcut,20,slipcut,20,infaro,37,100
slipcut,20,slipcut,20,slipcut,20,infaro,38,110
slipcut,20,slipcut,20,slipcut,20,infaro,39,120
slipcut,20,slipcut,20,slipcut,20,infaro,40,130
slipcut,20,slipcut,20,slipcut,20,infaro,41,140
slipcut,20,slipcut,20,slipcut,20,infaro,42,150
slipcut,20,slipcut,20,slipcut,20,infaroup,10,315
slipcut,20,slipcut,20,slipcut,20,infaroup,11,290
slipcut,20,slipcut,20,slipcut,20,infaroup,12,270
slipcut,20,slipcut,20,slipcut,20,infaroup,13,250
slipcut,20,slipcut,20,slipcut,20,infaroup,14,230
slipcut,20,slipcut,20,slipcut,20,infaroup,15,210
slipcut,20,slipcut,20,slipcut,20,infaroup,16,190
slipcut,20,slipcut,20,slipcut,20,infaroup,17,170
slipcut,20,slipcut,20,slipcut,20,infaroup,18,150
slipcut,20,slipcut,20,slipcut,20,infaroup,19,140
slipcut,20,slipcut,20,slipcut,20,infaroup,20,110
slipcut,20,slipcut,20,slipcut,20,infaroup,21,90
slipcut,20,slipcut,20,slipcut,20,infaroup,22,70
slipcut,20,slipcut,20,slipcut,20,infaroup,23,50
slipcut,20,slipcut,20,slipcut,20,infaroup,24,30
slipcut,20,slipcut,20,slipcut,20,infaroup,25,10
slipcut,20,slipcut,20,slipcut,20,infaroup,26,-5
slipcut,20,slipcut,20,slipcut,20,infaroup,27,5
slipcut,20,slipcut,20,slipcut,20,infaroup,28,15
slipcut,20,slipcut,20,slipcut,20,infaroup,29,25
slipcut,20,slipcut,20,slipcut,20,infaroup,30,35
slipcut,20,slipcut,20,slipcut,20,infaroup,31,45
slipcut,20,slipcut,20,slipcut,20,infaroup,32,50
slipcut,20,slipcut,20,slipcut,20,infaroup,33,60
slipcut,20,slipcut,20,slipcut,20,infaroup,34,70
slipcut,20,slipcut,20,slipcut,20,infaroup,35,80
slipcut,20,slipcut,20,slipcut,20,infaroup,36,90
slipcut,20,slipcut,20,slipcut,20,infaroup,37,100
slipcut,20,slipcut,20,slipcut,20,infaroup,38,110
slipcut,20,slipcut,20,slipcut,20,infaroup,39,120
slipcut,20,slipcut,20,slipcut,20,infaroup,40,130
slipcut,20,slipcut,20,slipcut,20,infaroup,41,140
slipcut,20,slipcut,20,slipcut,20,infaroup,42,150
slipcut,20,slipcut,20,slipcut,20,outfaro,10,215
slipcut,20,slipcut,20,slipcut,20,outfaro,11,195
slipcut,20,slipcut,20,slipcut,20,outfaro,12,175
slipcut,20,slipcut,20,slipcut,20,outfaro,13,155
slipcut,20,slipcut,20,slipcut,20,outfaro,14,135
slipcut,20,slipcut,20,slipcut,20,outfaro,15,115
slipcut,20,slipcut,20,slipcut,20,outfaro,16,95
slipcut,20,slipcut,20,slipcut,20,outfaro,17,85
slipcut,20,slipcut,20,slipcut,20,outfaro,18,75
slipcut,20,slipcut,20,slipcut,20,outfaro,19,65
slipcut,20,slipcut,20,slipcut,20,outfaro,20,55
slipcut,20,slipcut,20,slipcut,20,outfaro,21,45
slipcut,20,slipcut,20,slipcut,20,outfaro,22,35
slipcut,20,slipcut,20,slipcut,20,outfaro,23,25
slipcut,20,slipcut,20,slipcut,20,outfaro,24,15
slipcut,20,slipcut,20,slipcut,20,outfaro,25,5
slipcut,20,slipcut,20,slipcut,20,outfaro,26,0
slipcut,20,slipcut,20,slipcut,20,outfaro,27,5
slipcut,20,slipcut,20,slipcut,20,outfaro,28,15
slipcut,20,slipcut,20,slipcut,20,outfaro,29,25
slipcut,20,slipcut,20,slipcut,20,outfaro,30,35
slipcut,20,slipcut,20,slipcut,20,outfaro,31,45
slipcut,20,slipcut,20,slipcut,20,outfaro,32,55
slipcut,20,slipcut,20,slipcut,20,outfaro,33,60
slipcut,20,slipcut,20,slipcut,20,outfaro,34,70
slipcut,20,slipcut,20,slipcut,20,outfaro,35,80
slipcut,20,slipcut,20,slipcut,20,outfaro,36,90
slipcut,20,slipcut,20,slipcut,20,outfaro,37,100
slipcut,20,slipcut,20,slipcut,20,outfaro,38,110
slipcut,20,slipcut,20,slipcut,20,outfaro,39,120
slipcut,20,slipcut,20,slipcut,20,outfaro,40,130
slipcut,20,slipcut,20,slipcut,20,outfaro,41,140
slipcut,20,slipcut,20,slipcut,20,outfaro,42,150
slipcut,20,slipcut,20,slipcut,20,outfaroup,10,315
slipcut,20,slipcut,20,slipcut,20,outfaroup,11,300
slipcut,20,slipcut,20,slipcut,20,outfaroup,12,280
slipcut,20,slipcut,20,slipcut,20,outfaroup,13,260
slipcut,20,slipcut,20,slipcut,20,outfaroup,14,240
slipcut,20,slipcut,20,slipcut,20,outfaroup,15,220
slipcut,20,slipcut,20,slipcut,20,outfaroup,16,200
slipcut,20,slipcut,20,slipcut,20,outfaroup,17,180
slipcut,20,slipcut,20,slipcut,20,outfaroup,18,160
slipcut,20,slipcut,20,slipcut,20,outfaroup,19,140
slipcut,20,slipcut,20,slipcut,20,outfaroup,20,125
slipcut,20,slipcut,20,slipcut,20,outfaroup,21,100
slipcut,20,slipcut,20,slipcut,20,outfaroup,22,80
slipcut,20,slipcut,20,slipcut,20,outfaroup,23,60
slipcut,20,slipcut,20,slipcut,20,outfaroup,24,40
slipcut,20,slipcut,20,slipcut,20,outfaroup,25,20
slipcut,20,slipcut,20,slipcut,20,outfaroup,26,0
slipcut,20,slipcut,20,slipcut,20,outfaroup,27,0
slipcut,20,slipcut,20,slipcut,20,outfaroup,28,10
slipcut,20,slipcut,20,slipcut,20,outfaroup,29,20
slipcut,20,slipcut,20,slipcut,20,outfaroup,30,30
slipcut,20,slipcut,20,slipcut,20,outfaroup,31,40
slipcut,20,slipcut,20,slipcut,20,outfaroup,32,50
slipcut,20,slipcut,20,slipcut,20,outfaroup,33,55
slipcut,20,slipcut,20,slipcut,20,outfaroup,34,65
slipcut,20,slipcut,20,slipcut,20,outfaroup,35,75
slipcut,20,slipcut,20,slipcut,20,outfaroup,36,85
slipcut,20,slipcut,20,slipcut,20,outfaroup,37,95
slipcut,20,slipcut,20,slipcut,20,outfaroup,38,105
slipcut,20,slipcut,20,slipcut,20,outfaroup,39,115
slipcut,20,slipcut,20,slipcut,20,outfaroup,40,125
slipcut,20,slipcut,20,slipcut,20,outfaroup,41,135
slipcut,20,slipcut,20,slipcut,20,outfaroup,42,145
