maintained,technique,is,SLIPCUTUP,and,the,number,is,20
slipcut,3,slipcut,20,slipcut,20,slipcut,20,400
slipcut,4,slipcut,20,slipcut,20,slipcut,20,415
slipcut,5,slipcut,20,slipcut,20,slipcut,20,415
slipcut,6,slipcut,20,slipcut,20,slipcut,20,420
slipcut,7,slipcut,20,slipcut,20,slipcut,20,425
slipcut,8,slipcut,20,slipcut,20,slipcut,20,430
slipcut,9,slipcut,20,slipcut,20,slipcut,20,435
slipcut,10,slipcut,20,slipcut,20,slipcut,20,440
slipcut,11,slipcut,20,slipcut,20,slipcut,20,445
slipcut,12,slipcut,20,slipcut,20,slipcut,20,450
slipcut,13,slipcut,20,slipcut,20,slipcut,20,455
slipcut,14,slipcut,20,slipcut,20,slipcut,20,460
slipcut,15,slipcut,20,slipcut,20,slipcut,20,465
slipcut,16,slipcut,20,slipcut,20,slipcut,20,470
slipcut,17,slipcut,20,slipcut,20,slipcut,20,475
slipcut,18,slipcut,20,slipcut,20,slipcut,20,480
slipcut,19,slipcut,20,slipcut,20,slipcut,20,485
slipcut,20,slipcut,20,slipcut,20,slipcut,20,510
slipcut,21,slipcut,20,slipcut,20,slipcut,20,480
slipcut,22,slipcut,20,slipcut,20,slipcut,20,470
slipcut,23,slipcut,20,slipcut,20,slipcut,20,465
slipcut,24,slipcut,20,slipcut,20,slipcut,20,460
slipcut,25,slipcut,20,slipcut,20,slipcut,20,455
slipcut,26,slipcut,20,slipcut,20,slipcut,20,450
slipcut,27,slipcut,20,slipcut,20,slipcut,20,445
slipcut,28,slipcut,20,slipcut,20,slipcut,20,440
slipcut,29,slipcut,20,slipcut,20,slipcut,20,435
slipcut,30,slipcut,20,slipcut,20,slipcut,20,430
slipcut,31,slipcut,20,slipcut,20,slipcut,20,425
slipcut,32,slipcut,20,slipcut,20,slipcut,20,420
slipcut,33,slipcut,20,slipcut,20,slipcut,20,415
slipcut,34,slipcut,20,slipcut,20,slipcut,20,410
slipcut,35,slipcut,20,slipcut,20,slipcut,20,405
slipcut,36,slipcut,20,slipcut,20,slipcut,20,400
slipcut,37,slipcut,20,slipcut,20,slipcut,20,395
slipcut,38,slipcut,20,slipcut,20,slipcut,20,390
slipcut,39,slipcut,20,slipcut,20,slipcut,20,385
slipcut,40,slipcut,20,slipcut,20,slipcut,20,380
slipcut,41,slipcut,20,slipcut,20,slipcut,20,375
slipcut,42,slipcut,20,slipcut,20,slipcut,20,370
slipcut,43,slipcut,20,slipcut,20,slipcut,20,365
slipcut,44,slipcut,20,slipcut,20,slipcut,20,360
slipcut,45,slipcut,20,slipcut,20,slipcut,20,355
slipcut,46,slipcut,20,slipcut,20,slipcut,20,350
slipcut,47,slipcut,20,slipcut,20,slipcut,20,345
slipcut,48,slipcut,20,slipcut,20,slipcut,20,340
slipcut,49,slipcut,20,slipcut,20,slipcut,20,335
slipcut,50,slipcut,20,slipcut,20,slipcut,20,330
slipcut,51,slipcut,20,slipcut,20,slipcut,20,325
peal,2,slipcut,20,slipcut,20,slipcut,20,380
peal,3,slipcut,20,slipcut,20,slipcut,20,375
peal,4,slipcut,20,slipcut,20,slipcut,20,360
peal,5,slipcut,20,slipcut,20,slipcut,20,355
peal,6,slipcut,20,slipcut,20,slipcut,20,340
peal,7,slipcut,20,slipcut,20,slipcut,20,335
peal,8,slipcut,20,slipcut,20,slipcut,20,320
peal,9,slipcut,20,slipcut,20,slipcut,20,315
peal,10,slipcut,20,slipcut,20,slipcut,20,300
peal,11,slipcut,20,slipcut,20,slipcut,20,295
peal,12,slipcut,20,slipcut,20,slipcut,20,280
peal,13,slipcut,20,slipcut,20,slipcut,20,275
peal,14,slipcut,20,slipcut,20,slipcut,20,260
peal,15,slipcut,20,slipcut,20,slipcut,20,255
peal,16,slipcut,20,slipcut,20,slipcut,20,240
peal,17,slipcut,20,slipcut,20,slipcut,20,235
peal,18,slipcut,20,slipcut,20,slipcut,20,220
peal,19,slipcut,20,slipcut,20,slipcut,20,215
peal,20,slipcut,20,slipcut,20,slipcut,20,200
peal,21,slipcut,20,slipcut,20,slipcut,20,195
peal,22,slipcut,20,slipcut,20,slipcut,20,180
peal,23,slipcut,20,slipcut,20,slipcut,20,175
peal,24,slipcut,20,slipcut,20,slipcut,20,160
peal,25,slipcut,20,slipcut,20,slipcut,20,155
peal,26,slipcut,20,slipcut,20,slipcut,20,140
peal,27,slipcut,20,slipcut,20,slipcut,20,135
peal,28,slipcut,20,slipcut,20,slipcut,20,120
peal,29,slipcut,20,slipcut,20,slipcut,20,115
peal,30,slipcut,20,slipcut,20,slipcut,20,100
peal,31,slipcut,20,slipcut,20,slipcut,20,95
peal,32,slipcut,20,slipcut,20,slipcut,20,85
peal,33,slipcut,20,slipcut,20,slipcut,20,80
peal,34,slipcut,20,slipcut,20,slipcut,20,70
peal,35,slipcut,20,slipcut,20,slipcut,20,70
peal,36,slipcut,20,slipcut,20,slipcut,20,60
peal,37,slipcut,20,slipcut,20,slipcut,20,60
peal,38,slipcut,20,slipcut,20,slipcut,20,50
peal,39,slipcut,20,slipcut,20,slipcut,20,50
peal,40,slipcut,20,slipcut,20,slipcut,20,40
peal,41,slipcut,20,slipcut,20,slipcut,20,40
peal,42,slipcut,20,slipcut,20,slipcut,20,30
peal,43,slipcut,20,slipcut,20,slipcut,20,30
peal,44,slipcut,20,slipcut,20,slipcut,20,20
peal,45,slipcut,20,slipcut,20,slipcut,20,20
peal,46,slipcut,20,slipcut,20,slipcut,20,10
peal,47,slipcut,20,slipcut,20,slipcut,20,10
peal,48,slipcut,20,slipcut,20,slipcut,20,5
peal,49,slipcut,20,slipcut,20,slipcut,20,10
peal,50,slipcut,20,slipcut,20,slipcut,20,0
peal,51,slipcut,20,slipcut,20,slipcut,20,0
pealup,2,slipcut,20,slipcut,20,slipcut,20,390
pealup,3,slipcut,20,slipcut,20,slipcut,20,385
pealup,4,slipcut,20,slipcut,20,slipcut,20,390
pealup,5,slipcut,20,slipcut,20,slipcut,20,380
pealup,6,slipcut,20,slipcut,20,slipcut,20,385
pealup,7,slipcut,20,slipcut,20,slipcut,20,370
pealup,8,slipcut,20,slipcut,20,slipcut,20,370
pealup,9,slipcut,20,slipcut,20,slipcut,20,360
pealup,10,slipcut,20,slipcut,20,slipcut,20,360
pealup,11,slipcut,20,slipcut,20,slipcut,20,350
pealup,12,slipcut,20,slipcut,20,slipcut,20,350
pealup,13,slipcut,20,slipcut,20,slipcut,20,340
pealup,14,slipcut,20,slipcut,20,slipcut,20,340
pealup,15,slipcut,20,slipcut,20,slipcut,20,330
pealup,16,slipcut,20,slipcut,20,slipcut,20,330
pealup,17,slipcut,20,slipcut,20,slipcut,20,320
pealup,18,slipcut,20,slipcut,20,slipcut,20,320
pealup,19,slipcut,20,slipcut,20,slipcut,20,310
pealup,20,slipcut,20,slipcut,20,slipcut,20,320
pealup,21,slipcut,20,slipcut,20,slipcut,20,300
pealup,22,slipcut,20,slipcut,20,slipcut,20,295
pealup,23,slipcut,20,slipcut,20,slipcut,20,280
pealup,24,slipcut,20,slipcut,20,slipcut,20,275
pealup,25,slipcut,20,slipcut,20,slipcut,20,260
pealup,26,slipcut,20,slipcut,20,slipcut,20,255
pealup,27,slipcut,20,slipcut,20,slipcut,20,240
pealup,28,slipcut,20,slipcut,20,slipcut,20,235
pealup,29,slipcut,20,slipcut,20,slipcut,20,220
pealup,30,slipcut,20,slipcut,20,slipcut,20,215
pealup,31,slipcut,20,slipcut,20,slipcut,20,200
pealup,32,slipcut,20,slipcut,20,slipcut,20,195
pealup,33,slipcut,20,slipcut,20,slipcut,20,180
pealup,34,slipcut,20,slipcut,20,slipcut,20,175
pealup,35,slipcut,20,slipcut,20,slipcut,20,160
pealup,36,slipcut,20,slipcut,20,slipcut,20,155
pealup,37,slipcut,20,slipcut,20,slipcut,20,140
pealup,38,slipcut,20,slipcut,20,slipcut,20,135
pealup,39,slipcut,20,slipcut,20,slipcut,20,120
pealup,40,slipcut,20,slipcut,20,slipcut,20,110
pealup,41,slipcut,20,slipcut,20,slipcut,20,105
pealup,42,slipcut,20,slipcut,20,slipcut,20,90
pealup,43,slipcut,20,slipcut,20,slipcut,20,85
pealup,44,slipcut,20,slipcut,20,slipcut,20,70
pealup,45,slipcut,20,slipcut,20,slipcut,20,65
pealup,46,slipcut,20,slipcut,20,slipcut,20,50
pealup,47,slipcut,20,slipcut,20,slipcut,20,45
pealup,48,slipcut,20,slipcut,20,slipcut,20,30
pealup,49,slipcut,20,slipcut,20,slipcut,20,25
pealup,50,slipcut,20,slipcut,20,slipcut,20,10
pealup,51,slipcut,20,slipcut,20,slipcut,20,5
infaro,10,slipcut,20,slipcut,20,slipcut,20,200
infaro,11,slipcut,20,slipcut,20,slipcut,20,180
infaro,12,slipcut,20,slipcut,20,slipcut,20,160
infaro,13,slipcut,20,slipcut,20,slipcut,20,140
infaro,14,slipcut,20,slipcut,20,slipcut,20,120
infaro,15,slipcut,20,slipcut,20,slipcut,20,100
infaro,16,slipcut,20,slipcut,20,slipcut,20,85
infaro,17,slipcut,20,slipcut,20,slipcut,20,70
infaro,18,slipcut,20,slipcut,20,slipcut,20,60
infaro,19,slipcut,20,slipcut,20,slipcut,20,50
infaro,20,slipcut,20,slipcut,20,slipcut,20,40
infaro,21,slipcut,20,slipcut,20,slipcut,20,30
infaro,22,slipcut,20,slipcut,20,slipcut,20,20
infaro,23,slipcut,20,slipcut,20,slipcut,20,10
infaro,24,slipcut,20,slipcut,20,slipcut,20,5
infaro,25,slipcut,20,slipcut,20,slipcut,20,0
infaro,26,slipcut,20,slipcut,20,slipcut,20,-5
infaro,27,slipcut,20,slipcut,20,slipcut,20,5
infaro,28,slipcut,20,slipcut,20,slipcut,20,10
infaro,29,slipcut,20,slipcut,20,slipcut,20,20
infaro,30,slipcut,20,slipcut,20,slipcut,20,30
infaro,31,slipcut,20,slipcut,20,slipcut,20,40
infaro,32,slipcut,20,slipcut,20,slipcut,20,55
infaro,33,slipcut,20,slipcut,20,slipcut,20,55
infaro,34,slipcut,20,slipcut,20,slipcut,20,65
infaro,35,slipcut,20,slipcut,20,slipcut,20,85
infaro,36,slipcut,20,slipcut,20,slipcut,20,80
infaro,37,slipcut,20,slipcut,20,slipcut,20,90
infaro,38,slipcut,20,slipcut,20,slipcut,20,100
infaro,39,slipcut,20,slipcut,20,slipcut,20,110
infaro,40,slipcut,20,slipcut,20,slipcut,20,120
infaro,41,slipcut,20,slipcut,20,slipcut,20,130
infaro,42,slipcut,20,slipcut,20,slipcut,20,140
infaroup,10,slipcut,20,slipcut,20,slipcut,20,320
infaroup,11,slipcut,20,slipcut,20,slipcut,20,290
infaroup,12,slipcut,20,slipcut,20,slipcut,20,270
infaroup,13,slipcut,20,slipcut,20,slipcut,20,250
infaroup,14,slipcut,20,slipcut,20,slipcut,20,230
infaroup,15,slipcut,20,slipcut,20,slipcut,20,210
infaroup,16,slipcut,20,slipcut,20,slipcut,20,195
infaroup,17,slipcut,20,slipcut,20,slipcut,20,170
infaroup,18,slipcut,20,slipcut,20,slipcut,20,150
infaroup,19,slipcut,20,slipcut,20,slipcut,20,135
infaroup,20,slipcut,20,slipcut,20,slipcut,20,110
infaroup,21,slipcut,20,slipcut,20,slipcut,20,90
infaroup,22,slipcut,20,slipcut,20,slipcut,20,70
infaroup,23,slipcut,20,slipcut,20,slipcut,20,50
infaroup,24,slipcut,20,slipcut,20,slipcut,20,30
infaroup,25,slipcut,20,slipcut,20,slipcut,20,10
infaroup,26,slipcut,20,slipcut,20,slipcut,20,-5
infaroup,27,slipcut,20,slipcut,20,slipcut,20,5
infaroup,28,slipcut,20,slipcut,20,slipcut,20,15
infaroup,29,slipcut,20,slipcut,20,slipcut,20,25
infaroup,30,slipcut,20,slipcut,20,slipcut,20,35
infaroup,31,slipcut,20,slipcut,20,slipcut,20,45
infaroup,32,slipcut,20,slipcut,20,slipcut,20,50
infaroup,33,slipcut,20,slipcut,20,slipcut,20,60
infaroup,34,slipcut,20,slipcut,20,slipcut,20,70
infaroup,35,slipcut,20,slipcut,20,slipcut,20,80
infaroup,36,slipcut,20,slipcut,20,slipcut,20,90
infaroup,37,slipcut,20,slipcut,20,slipcut,20,100
infaroup,38,slipcut,20,slipcut,20,slipcut,20,110
infaroup,39,slipcut,20,slipcut,20,slipcut,20,120
infaroup,40,slipcut,20,slipcut,20,slipcut,20,130
infaroup,41,slipcut,20,slipcut,20,slipcut,20,140
infaroup,42,slipcut,20,slipcut,20,slipcut,20,145
outfaro,10,slipcut,20,slipcut,20,slipcut,20,215
outfaro,11,slipcut,20,slipcut,20,slipcut,20,195
outfaro,12,slipcut,20,slipcut,20,slipcut,20,175
outfaro,13,slipcut,20,slipcut,20,slipcut,20,155
outfaro,14,slipcut,20,slipcut,20,slipcut,20,135
outfaro,15,slipcut,20,slipcut,20,slipcut,20,115
outfaro,16,slipcut,20,slipcut,20,slipcut,20,95
outfaro,17,slipcut,20,slipcut,20,slipcut,20,80
outfaro,18,slipcut,20,slipcut,20,slipcut,20,70
outfaro,19,slipcut,20,slipcut,20,slipcut,20,60
outfaro,20,slipcut,20,slipcut,20,slipcut,20,50
outfaro,21,slipcut,20,slipcut,20,slipcut,20,40
outfaro,22,slipcut,20,slipcut,20,slipcut,20,30
outfaro,23,slipcut,20,slipcut,20,slipcut,20,20
outfaro,24,slipcut,20,slipcut,20,slipcut,20,10
outfaro,25,slipcut,20,slipcut,20,slipcut,20,10
outfaro,26,slipcut,20,slipcut,20,slipcut,20,0
outfaro,27,slipcut,20,slipcut,20,slipcut,20,5
outfaro,28,slipcut,20,slipcut,20,slipcut,20,10
outfaro,29,slipcut,20,slipcut,20,slipcut,20,20
outfaro,30,slipcut,20,slipcut,20,slipcut,20,30
outfaro,31,slipcut,20,slipcut,20,slipcut,20,40
outfaro,32,slipcut,20,slipcut,20,slipcut,20,50
outfaro,33,slipcut,20,slipcut,20,slipcut,20,55
outfaro,34,slipcut,20,slipcut,20,slipcut,20,65
outfaro,35,slipcut,20,slipcut,20,slipcut,20,80
outfaro,36,slipcut,20,slipcut,20,slipcut,20,85
outfaro,37,slipcut,20,slipcut,20,slipcut,20,90
outfaro,38,slipcut,20,slipcut,20,slipcut,20,100
outfaro,39,slipcut,20,slipcut,20,slipcut,20,110
outfaro,40,slipcut,20,slipcut,20,slipcut,20,120
outfaro,41,slipcut,20,slipcut,20,slipcut,20,130
outfaro,42,slipcut,20,slipcut,20,slipcut,20,140
outfaroup,10,slipcut,20,slipcut,20,slipcut,20,320
outfaroup,11,slipcut,20,slipcut,20,slipcut,20,300
outfaroup,12,slipcut,20,slipcut,20,slipcut,20,280
outfaroup,13,slipcut,20,slipcut,20,slipcut,20,260
outfaroup,14,slipcut,20,slipcut,20,slipcut,20,240
outfaroup,15,slipcut,20,slipcut,20,slipcut,20,220
outfaroup,16,slipcut,20,slipcut,20,slipcut,20,200
outfaroup,17,slipcut,20,slipcut,20,slipcut,20,185
outfaroup,18,slipcut,20,slipcut,20,slipcut,20,160
outfaroup,19,slipcut,20,slipcut,20,slipcut,20,140
outfaroup,20,slipcut,20,slipcut,20,slipcut,20,120
outfaroup,21,slipcut,20,slipcut,20,slipcut,20,100
outfaroup,22,slipcut,20,slipcut,20,slipcut,20,80
outfaroup,23,slipcut,20,slipcut,20,slipcut,20,60
outfaroup,24,slipcut,20,slipcut,20,slipcut,20,40
outfaroup,25,slipcut,20,slipcut,20,slipcut,20,20
outfaroup,26,slipcut,20,slipcut,20,slipcut,20,0
outfaroup,27,slipcut,20,slipcut,20,slipcut,20,0
outfaroup,28,slipcut,20,slipcut,20,slipcut,20,10
outfaroup,29,slipcut,20,slipcut,20,slipcut,20,20
outfaroup,30,slipcut,20,slipcut,20,slipcut,20,30
outfaroup,31,slipcut,20,slipcut,20,slipcut,20,40
outfaroup,32,slipcut,20,slipcut,20,slipcut,20,50
outfaroup,33,slipcut,20,slipcut,20,slipcut,20,55
outfaroup,34,slipcut,20,slipcut,20,slipcut,20,65
outfaroup,35,slipcut,20,slipcut,20,slipcut,20,75
outfaroup,36,slipcut,20,slipcut,20,slipcut,20,85
outfaroup,37,slipcut,20,slipcut,20,slipcut,20,95
outfaroup,38,slipcut,20,slipcut,20,slipcut,20,105
outfaroup,39,slipcut,20,slipcut,20,slipcut,20,115
outfaroup,40,slipcut,20,slipcut,20,slipcut,20,125
outfaroup,41,slipcut,20,slipcut,20,slipcut,20,135
outfaroup,42,slipcut,20,slipcut,20,slipcut,20,145
