maintained,technique,is,SLIPCUT,and,the,number,is,20
slipcut,20,slipcut,20,slipcut,31,slipcut,20,425
slipcut,20,slipcut,20,slipcut,32,slipcut,20,420
slipcut,20,slipcut,20,slipcut,33,slipcut,20,415
slipcut,20,slipcut,20,slipcut,34,slipcut,20,410
slipcut,20,slipcut,20,slipcut,35,slipcut,20,405
slipcut,20,slipcut,20,slipcut,36,slipcut,20,400
slipcut,20,slipcut,20,slipcut,37,slipcut,20,395
slipcut,20,slipcut,20,slipcut,38,slipcut,20,390
slipcut,20,slipcut,20,slipcut,39,slipcut,20,385
slipcut,20,slipcut,20,slipcut,40,slipcut,20,380
slipcut,20,slipcut,20,slipcut,41,slipcut,20,375
slipcut,20,slipcut,20,slipcut,42,slipcut,20,370
slipcut,20,slipcut,20,slipcut,43,slipcut,20,365
slipcut,20,slipcut,20,slipcut,44,slipcut,20,360
slipcut,20,slipcut,20,slipcut,45,slipcut,20,355
slipcut,20,slipcut,20,slipcut,46,slipcut,20,350
slipcut,20,slipcut,20,slipcut,47,slipcut,20,345
slipcut,20,slipcut,20,slipcut,48,slipcut,20,340
slipcut,20,slipcut,20,slipcut,49,slipcut,20,335
slipcut,20,slipcut,20,slipcut,50,slipcut,20,330
slipcut,20,slipcut,20,slipcut,51,slipcut,20,325
slipcut,20,slipcut,20,slipcut,2,slipcut,20,380
slipcut,20,slipcut,20,slipcut,3,slipcut,20,375
slipcut,20,slipcut,20,slipcut,4,slipcut,20,370
slipcut,20,slipcut,20,slipcut,5,slipcut,20,365
slipcut,20,slipcut,20,slipcut,6,slipcut,20,360
slipcut,20,slipcut,20,slipcut,7,slipcut,20,355
slipcut,20,slipcut,20,slipcut,8,slipcut,20,350
slipcut,20,slipcut,20,slipcut,9,slipcut,20,345
slipcut,20,slipcut,20,slipcut,10,slipcut,20,340
slipcut,20,slipcut,20,slipcut,11,slipcut,20,335
slipcut,20,slipcut,20,slipcut,12,slipcut,20,330
slipcut,20,slipcut,20,slipcut,13,slipcut,20,325
slipcut,20,slipcut,20,slipcut,14,slipcut,20,320
slipcut,20,slipcut,20,slipcut,15,slipcut,20,315
slipcut,20,slipcut,20,slipcut,16,slipcut,20,310
slipcut,20,slipcut,20,slipcut,17,slipcut,20,305
slipcut,20,slipcut,20,slipcut,18,slipcut,20,300
slipcut,20,slipcut,20,slipcut,19,slipcut,20,295
slipcut,20,slipcut,20,slipcut,20,slipcut,20,290
slipcut,20,slipcut,20,slipcut,21,slipcut,20,285
slipcut,20,slipcut,20,slipcut,22,slipcut,20,280
slipcut,20,slipcut,20,slipcut,23,slipcut,20,275
slipcut,20,slipcut,20,slipcut,24,slipcut,20,270
slipcut,20,slipcut,20,slipcut,25,slipcut,20,265
slipcut,20,slipcut,20,slipcut,26,slipcut,20,260
slipcut,20,slipcut,20,slipcut,27,slipcut,20,255
slipcut,20,slipcut,20,slipcut,28,slipcut,20,250
slipcut,20,slipcut,20,slipcut,29,slipcut,20,245
slipcut,20,slipcut,20,slipcut,30,slipcut,20,240
slipcut,20,slipcut,20,slipcut,31,slipcut,20,235
slipcut,20,slipcut,20,slipcut,32,slipcut,20,235
slipcut,20,slipcut,20,slipcut,33,slipcut,20,225
slipcut,20,slipcut,20,slipcut,34,slipcut,20,220
slipcut,20,slipcut,20,slipcut,35,slipcut,20,220
slipcut,20,slipcut,20,slipcut,36,slipcut,20,220
slipcut,20,slipcut,20,slipcut,37,slipcut,20,220
slipcut,20,slipcut,20,slipcut,38,slipcut,20,220
slipcut,20,slipcut,20,slipcut,39,slipcut,20,220
slipcut,20,slipcut,20,slipcut,40,slipcut,20,220
slipcut,20,slipcut,20,slipcut,41,slipcut,20,220
slipcut,20,slipcut,20,slipcut,42,slipcut,20,220
slipcut,20,slipcut,20,slipcut,43,slipcut,20,220
slipcut,20,slipcut,20,slipcut,44,slipcut,20,220
slipcut,20,slipcut,20,slipcut,45,slipcut,20,220
slipcut,20,slipcut,20,slipcut,46,slipcut,20,220
slipcut,20,slipcut,20,slipcut,47,slipcut,20,220
slipcut,20,slipcut,20,slipcut,48,slipcut,20,220
slipcut,20,slipcut,20,slipcut,49,slipcut,20,220
slipcut,20,slipcut,20,slipcut,50,slipcut,20,225
slipcut,20,slipcut,20,slipcut,51,slipcut,20,225
slipcut,20,slipcut,20,peal,2,slipcut,20,405
slipcut,20,slipcut,20,peal,3,slipcut,20,390
slipcut,20,slipcut,20,peal,4,slipcut,20,390
slipcut,20,slipcut,20,peal,5,slipcut,20,380
slipcut,20,slipcut,20,peal,6,slipcut,20,380
slipcut,20,slipcut,20,peal,7,slipcut,20,370
slipcut,20,slipcut,20,peal,8,slipcut,20,370
slipcut,20,slipcut,20,peal,9,slipcut,20,360
slipcut,20,slipcut,20,peal,10,slipcut,20,360
slipcut,20,slipcut,20,peal,11,slipcut,20,350
slipcut,20,slipcut,20,peal,12,slipcut,20,350
slipcut,20,slipcut,20,peal,13,slipcut,20,340
slipcut,20,slipcut,20,peal,14,slipcut,20,340
slipcut,20,slipcut,20,peal,15,slipcut,20,330
slipcut,20,slipcut,20,peal,16,slipcut,20,330
slipcut,20,slipcut,20,peal,17,slipcut,20,320
slipcut,20,slipcut,20,peal,18,slipcut,20,320
slipcut,20,slipcut,20,peal,19,slipcut,20,310
slipcut,20,slipcut,20,peal,20,slipcut,20,320
slipcut,20,slipcut,20,peal,21,slipcut,20,305
slipcut,20,slipcut,20,peal,22,slipcut,20,295
slipcut,20,slipcut,20,peal,23,slipcut,20,280
slipcut,20,slipcut,20,peal,24,slipcut,20,275
slipcut,20,slipcut,20,peal,25,slipcut,20,260
slipcut,20,slipcut,20,peal,26,slipcut,20,255
slipcut,20,slipcut,20,peal,27,slipcut,20,240
slipcut,20,slipcut,20,peal,28,slipcut,20,235
slipcut,20,slipcut,20,peal,29,slipcut,20,220
slipcut,20,slipcut,20,peal,30,slipcut,20,215
slipcut,20,slipcut,20,peal,31,slipcut,20,200
slipcut,20,slipcut,20,peal,32,slipcut,20,195
slipcut,20,slipcut,20,peal,33,slipcut,20,180
slipcut,20,slipcut,20,peal,34,slipcut,20,175
slipcut,20,slipcut,20,peal,35,slipcut,20,160
slipcut,20,slipcut,20,peal,36,slipcut,20,155
slipcut,20,slipcut,20,peal,37,slipcut,20,140
slipcut,20,slipcut,20,peal,38,slipcut,20,135
slipcut,20,slipcut,20,peal,39,slipcut,20,120
slipcut,20,slipcut,20,peal,40,slipcut,20,110
slipcut,20,slipcut,20,peal,41,slipcut,20,105
slipcut,20,slipcut,20,peal,42,slipcut,20,90
slipcut,20,slipcut,20,peal,43,slipcut,20,85
slipcut,20,slipcut,20,peal,44,slipcut,20,70
slipcut,20,slipcut,20,peal,45,slipcut,20,65
slipcut,20,slipcut,20,peal,46,slipcut,20,50
slipcut,20,slipcut,20,peal,47,slipcut,20,45
slipcut,20,slipcut,20,peal,48,slipcut,20,30
slipcut,20,slipcut,20,peal,49,slipcut,20,25
slipcut,20,slipcut,20,peal,50,slipcut,20,10
slipcut,20,slipcut,20,peal,51,slipcut,20,5
slipcut,20,slipcut,20,pealup,2,slipcut,20,380
slipcut,20,slipcut,20,pealup,3,slipcut,20,375
slipcut,20,slipcut,20,pealup,4,slipcut,20,360
slipcut,20,slipcut,20,pealup,5,slipcut,20,355
slipcut,20,slipcut,20,pealup,6,slipcut,20,340
slipcut,20,slipcut,20,pealup,7,slipcut,20,335
slipcut,20,slipcut,20,pealup,8,slipcut,20,320
slipcut,20,slipcut,20,pealup,9,slipcut,20,315
slipcut,20,slipcut,20,pealup,10,slipcut,20,300
slipcut,20,slipcut,20,pealup,11,slipcut,20,295
slipcut,20,slipcut,20,pealup,12,slipcut,20,280
slipcut,20,slipcut,20,pealup,13,slipcut,20,275
slipcut,20,slipcut,20,pealup,14,slipcut,20,260
slipcut,20,slipcut,20,pealup,15,slipcut,20,255
slipcut,20,slipcut,20,pealup,16,slipcut,20,240
slipcut,20,slipcut,20,pealup,17,slipcut,20,235
slipcut,20,slipcut,20,pealup,18,slipcut,20,220
slipcut,20,slipcut,20,pealup,19,slipcut,20,215
slipcut,20,slipcut,20,pealup,20,slipcut,20,200
slipcut,20,slipcut,20,pealup,21,slipcut,20,195
slipcut,20,slipcut,20,pealup,22,slipcut,20,180
slipcut,20,slipcut,20,pealup,23,slipcut,20,175
slipcut,20,slipcut,20,pealup,24,slipcut,20,160
slipcut,20,slipcut,20,pealup,25,slipcut,20,155
slipcut,20,slipcut,20,pealup,26,slipcut,20,140
slipcut,20,slipcut,20,pealup,27,slipcut,20,135
slipcut,20,slipcut,20,pealup,28,slipcut,20,120
slipcut,20,slipcut,20,pealup,29,slipcut,20,115
slipcut,20,slipcut,20,pealup,30,slipcut,20,100
slipcut,20,slipcut,20,pealup,31,slipcut,20,95
slipcut,20,slipcut,20,pealup,32,slipcut,20,85
slipcut,20,slipcut,20,pealup,33,slipcut,20,80
slipcut,20,slipcut,20,pealup,34,slipcut,20,70
slipcut,20,slipcut,20,pealup,35,slipcut,20,70
slipcut,20,slipcut,20,pealup,36,slipcut,20,60
slipcut,20,slipcut,20,pealup,37,slipcut,20,60
slipcut,20,slipcut,20,pealup,38,slipcut,20,50
slipcut,20,slipcut,20,pealup,39,slipcut,20,50
slipcut,20,slipcut,20,pealup,40,slipcut,20,40
slipcut,20,slipcut,20,pealup,41,slipcut,20,40
slipcut,20,slipcut,20,pealup,42,slipcut,20,30
slipcut,20,slipcut,20,pealup,43,slipcut,20,30
slipcut,20,slipcut,20,pealup,44,slipcut,20,20
slipcut,20,slipcut,20,pealup,45,slipcut,20,20
slipcut,20,slipcut,20,pealup,46,slipcut,20,10
slipcut,20,slipcut,20,pealup,47,slipcut,20,10
slipcut,20,slipcut,20,pealup,48,slipcut,20,0
slipcut,20,slipcut,20,pealup,49,slipcut,20,0
slipcut,20,slipcut,20,pealup,50,slipcut,20,-5
slipcut,20,slipcut,20,pealup,51,slipcut,20,0
slipcut,20,slipcut,20,infaro,10,slipcut,20,320
slipcut,20,slipcut,20,infaro,11,slipcut,20,290
slipcut,20,slipcut,20,infaro,12,slipcut,20,270
slipcut,20,slipcut,20,infaro,13,slipcut,20,250
slipcut,20,slipcut,20,infaro,14,slipcut,20,230
slipcut,20,slipcut,20,infaro,15,slipcut,20,210
slipcut,20,slipcut,20,infaro,16,slipcut,20,190
slipcut,20,slipcut,20,infaro,17,slipcut,20,170
slipcut,20,slipcut,20,infaro,18,slipcut,20,155
slipcut,20,slipcut,20,infaro,19,slipcut,20,130
slipcut,20,slipcut,20,infaro,20,slipcut,20,110
slipcut,20,slipcut,20,infaro,21,slipcut,20,90
slipcut,20,slipcut,20,infaro,22,slipcut,20,70
slipcut,20,slipcut,20,infaro,23,slipcut,20,50
slipcut,20,slipcut,20,infaro,24,slipcut,20,30
slipcut,20,slipcut,20,infaro,25,slipcut,20,10
slipcut,20,slipcut,20,infaro,26,slipcut,20,-5
slipcut,20,slipcut,20,infaro,27,slipcut,20,5
slipcut,20,slipcut,20,infaro,28,slipcut,20,15
slipcut,20,slipcut,20,infaro,29,slipcut,20,25
slipcut,20,slipcut,20,infaro,30,slipcut,20,35
slipcut,20,slipcut,20,infaro,31,slipcut,20,45
slipcut,20,slipcut,20,infaro,32,slipcut,20,50
slipcut,20,slipcut,20,infaro,33,slipcut,20,60
slipcut,20,slipcut,20,infaro,34,slipcut,20,70
slipcut,20,slipcut,20,infaro,35,slipcut,20,80
slipcut,20,slipcut,20,infaro,36,slipcut,20,90
slipcut,20,slipcut,20,infaro,37,slipcut,20,100
slipcut,20,slipcut,20,infaro,38,slipcut,20,110
slipcut,20,slipcut,20,infaro,39,slipcut,20,120
slipcut,20,slipcut,20,infaro,40,slipcut,20,130
slipcut,20,slipcut,20,infaro,41,slipcut,20,140
slipcut,20,slipcut,20,infaro,42,slipcut,20,145
slipcut,20,slipcut,20,infaroup,10,slipcut,20,200
slipcut,20,slipcut,20,infaroup,11,slipcut,20,180
slipcut,20,slipcut,20,infaroup,12,slipcut,20,160
slipcut,20,slipcut,20,infaroup,13,slipcut,20,140
slipcut,20,slipcut,20,infaroup,14,slipcut,20,120
slipcut,20,slipcut,20,infaroup,15,slipcut,20,100
slipcut,20,slipcut,20,infaroup,16,slipcut,20,85
slipcut,20,slipcut,20,infaroup,17,slipcut,20,70
slipcut,20,slipcut,20,infaroup,18,slipcut,20,60
slipcut,20,slipcut,20,infaroup,19,slipcut,20,50
slipcut,20,slipcut,20,infaroup,20,slipcut,20,40
slipcut,20,slipcut,20,infaroup,21,slipcut,20,30
slipcut,20,slipcut,20,infaroup,22,slipcut,20,20
slipcut,20,slipcut,20,infaroup,23,slipcut,20,10
slipcut,20,slipcut,20,infaroup,24,slipcut,20,0
slipcut,20,slipcut,20,infaroup,25,slipcut,20,-5
slipcut,20,slipcut,20,infaroup,26,slipcut,20,-5
slipcut,20,slipcut,20,infaroup,27,slipcut,20,0
slipcut,20,slipcut,20,infaroup,28,slipcut,20,10
slipcut,20,slipcut,20,infaroup,29,slipcut,20,20
slipcut,20,slipcut,20,infaroup,30,slipcut,20,30
slipcut,20,slipcut,20,infaroup,31,slipcut,20,40
slipcut,20,slipcut,20,infaroup,32,slipcut,20,50
slipcut,20,slipcut,20,infaroup,33,slipcut,20,60
slipcut,20,slipcut,20,infaroup,34,slipcut,20,65
slipcut,20,slipcut,20,infaroup,35,slipcut,20,80
slipcut,20,slipcut,20,infaroup,36,slipcut,20,80
slipcut,20,slipcut,20,infaroup,37,slipcut,20,90
slipcut,20,slipcut,20,infaroup,38,slipcut,20,100
slipcut,20,slipcut,20,infaroup,39,slipcut,20,110
slipcut,20,slipcut,20,infaroup,40,slipcut,20,120
slipcut,20,slipcut,20,infaroup,41,slipcut,20,130
slipcut,20,slipcut,20,infaroup,42,slipcut,20,140
slipcut,20,slipcut,20,outfaro,10,slipcut,20,320
slipcut,20,slipcut,20,outfaro,11,slipcut,20,300
slipcut,20,slipcut,20,outfaro,12,slipcut,20,280
slipcut,20,slipcut,20,outfaro,13,slipcut,20,260
slipcut,20,slipcut,20,outfaro,14,slipcut,20,240
slipcut,20,slipcut,20,outfaro,15,slipcut,20,220
slipcut,20,slipcut,20,outfaro,16,slipcut,20,200
slipcut,20,slipcut,20,outfaro,17,slipcut,20,180
slipcut,20,slipcut,20,outfaro,18,slipcut,20,160
slipcut,20,slipcut,20,outfaro,19,slipcut,20,145
slipcut,20,slipcut,20,outfaro,20,slipcut,20,120
slipcut,20,slipcut,20,outfaro,21,slipcut,20,100
slipcut,20,slipcut,20,outfaro,22,slipcut,20,80
slipcut,20,slipcut,20,outfaro,23,slipcut,20,60
slipcut,20,slipcut,20,outfaro,24,slipcut,20,40
slipcut,20,slipcut,20,outfaro,25,slipcut,20,20
slipcut,20,slipcut,20,outfaro,26,slipcut,20,0
slipcut,20,slipcut,20,outfaro,27,slipcut,20,0
slipcut,20,slipcut,20,outfaro,28,slipcut,20,10
slipcut,20,slipcut,20,outfaro,29,slipcut,20,20
slipcut,20,slipcut,20,outfaro,30,slipcut,20,30
slipcut,20,slipcut,20,outfaro,31,slipcut,20,40
slipcut,20,slipcut,20,outfaro,32,slipcut,20,50
slipcut,20,slipcut,20,outfaro,33,slipcut,20,55
slipcut,20,slipcut,20,outfaro,34,slipcut,20,65
slipcut,20,slipcut,20,outfaro,35,slipcut,20,75
slipcut,20,slipcut,20,outfaro,36,slipcut,20,85
slipcut,20,slipcut,20,outfaro,37,slipcut,20,95
slipcut,20,slipcut,20,outfaro,38,slipcut,20,105
slipcut,20,slipcut,20,outfaro,39,slipcut,20,115
slipcut,20,slipcut,20,outfaro,40,slipcut,20,125
slipcut,20,slipcut,20,outfaro,41,slipcut,20,135
slipcut,20,slipcut,20,outfaro,42,slipcut,20,145
slipcut,20,slipcut,20,outfaroup,10,slipcut,20,215
slipcut,20,slipcut,20,outfaroup,11,slipcut,20,195
slipcut,20,slipcut,20,outfaroup,12,slipcut,20,175
slipcut,20,slipcut,20,outfaroup,13,slipcut,20,155
slipcut,20,slipcut,20,outfaroup,14,slipcut,20,135
slipcut,20,slipcut,20,outfaroup,15,slipcut,20,115
slipcut,20,slipcut,20,outfaroup,16,slipcut,20,95
slipcut,20,slipcut,20,outfaroup,17,slipcut,20,80
slipcut,20,slipcut,20,outfaroup,18,slipcut,20,70
slipcut,20,slipcut,20,outfaroup,19,slipcut,20,60
slipcut,20,slipcut,20,outfaroup,20,slipcut,20,50
slipcut,20,slipcut,20,outfaroup,21,slipcut,20,40
slipcut,20,slipcut,20,outfaroup,22,slipcut,20,30
slipcut,20,slipcut,20,outfaroup,23,slipcut,20,20
slipcut,20,slipcut,20,outfaroup,24,slipcut,20,10
slipcut,20,slipcut,20,outfaroup,25,slipcut,20,0
slipcut,20,slipcut,20,outfaroup,26,slipcut,20,0
slipcut,20,slipcut,20,outfaroup,27,slipcut,20,0
slipcut,20,slipcut,20,outfaroup,28,slipcut,20,10
slipcut,20,slipcut,20,outfaroup,29,slipcut,20,20
slipcut,20,slipcut,20,outfaroup,30,slipcut,20,30
slipcut,20,slipcut,20,outfaroup,31,slipcut,20,40
slipcut,20,slipcut,20,outfaroup,32,slipcut,20,50
slipcut,20,slipcut,20,outfaroup,33,slipcut,20,60
slipcut,20,slipcut,20,outfaroup,34,slipcut,20,65
slipcut,20,slipcut,20,outfaroup,35,slipcut,20,75
slipcut,20,slipcut,20,outfaroup,36,slipcut,20,85
slipcut,20,slipcut,20,outfaroup,37,slipcut,20,90
slipcut,20,slipcut,20,outfaroup,38,slipcut,20,100
slipcut,20,slipcut,20,outfaroup,39,slipcut,20,110
slipcut,20,slipcut,20,outfaroup,40,slipcut,20,120
slipcut,20,slipcut,20,outfaroup,41,slipcut,20,130
slipcut,20,slipcut,20,outfaroup,42,slipcut,20,140
