maintained,technique,is,OUTFARO,and,the,number,is,40
outfaro,40,outfaro,40,outfaro,40,slipcut,29,260
outfaro,40,outfaro,40,outfaro,40,slipcut,30,260
outfaro,40,outfaro,40,outfaro,40,slipcut,31,260
outfaro,40,outfaro,40,outfaro,40,slipcut,32,260
outfaro,40,outfaro,40,outfaro,40,slipcut,33,260
outfaro,40,outfaro,40,outfaro,40,slipcut,34,260
outfaro,40,outfaro,40,outfaro,40,slipcut,35,260
outfaro,40,outfaro,40,outfaro,40,slipcut,36,260
outfaro,40,outfaro,40,outfaro,40,slipcut,37,260
outfaro,40,outfaro,40,outfaro,40,slipcut,38,260
outfaro,40,outfaro,40,outfaro,40,slipcut,39,260
outfaro,40,outfaro,40,outfaro,40,slipcut,40,280
outfaro,40,outfaro,40,outfaro,40,slipcut,41,270
outfaro,40,outfaro,40,outfaro,40,slipcut,42,270
outfaro,40,outfaro,40,outfaro,40,slipcut,43,270
outfaro,40,outfaro,40,outfaro,40,slipcut,44,270
outfaro,40,outfaro,40,outfaro,40,slipcut,45,270
outfaro,40,outfaro,40,outfaro,40,slipcut,46,270
outfaro,40,outfaro,40,outfaro,40,slipcut,47,270
outfaro,40,outfaro,40,outfaro,40,slipcut,48,270
outfaro,40,outfaro,40,outfaro,40,slipcut,49,270
outfaro,40,outfaro,40,outfaro,40,slipcut,50,270
outfaro,40,outfaro,40,outfaro,40,slipcut,51,270
outfaro,40,outfaro,40,outfaro,40,slipcut,2,270
outfaro,40,outfaro,40,outfaro,40,slipcut,3,270
outfaro,40,outfaro,40,outfaro,40,slipcut,4,270
outfaro,40,outfaro,40,outfaro,40,slipcut,5,270
outfaro,40,outfaro,40,outfaro,40,slipcut,6,270
outfaro,40,outfaro,40,outfaro,40,slipcut,7,270
outfaro,40,outfaro,40,outfaro,40,slipcut,8,270
outfaro,40,outfaro,40,outfaro,40,slipcut,9,270
outfaro,40,outfaro,40,outfaro,40,slipcut,10,270
outfaro,40,outfaro,40,outfaro,40,slipcut,11,270
outfaro,40,outfaro,40,outfaro,40,slipcut,12,270
outfaro,40,outfaro,40,outfaro,40,slipcut,13,260
outfaro,40,outfaro,40,outfaro,40,slipcut,14,260
outfaro,40,outfaro,40,outfaro,40,slipcut,15,260
outfaro,40,outfaro,40,outfaro,40,slipcut,16,260
outfaro,40,outfaro,40,outfaro,40,slipcut,17,260
outfaro,40,outfaro,40,outfaro,40,slipcut,18,260
outfaro,40,outfaro,40,outfaro,40,slipcut,19,260
outfaro,40,outfaro,40,outfaro,40,slipcut,20,260
outfaro,40,outfaro,40,outfaro,40,slipcut,21,260
outfaro,40,outfaro,40,outfaro,40,slipcut,22,260
outfaro,40,outfaro,40,outfaro,40,slipcut,23,260
outfaro,40,outfaro,40,outfaro,40,slipcut,24,260
outfaro,40,outfaro,40,outfaro,40,slipcut,25,260
outfaro,40,outfaro,40,outfaro,40,slipcut,26,260
outfaro,40,outfaro,40,outfaro,40,slipcut,27,260
outfaro,40,outfaro,40,outfaro,40,slipcut,28,260
outfaro,40,outfaro,40,outfaro,40,slipcut,29,260
outfaro,40,outfaro,40,outfaro,40,slipcut,30,260
outfaro,40,outfaro,40,outfaro,40,slipcut,31,260
outfaro,40,outfaro,40,outfaro,40,slipcut,32,260
outfaro,40,outfaro,40,outfaro,40,slipcut,33,260
outfaro,40,outfaro,40,outfaro,40,slipcut,34,260
outfaro,40,outfaro,40,outfaro,40,slipcut,35,260
outfaro,40,outfaro,40,outfaro,40,slipcut,36,260
outfaro,40,outfaro,40,outfaro,40,slipcut,37,260
outfaro,40,outfaro,40,outfaro,40,slipcut,38,260
outfaro,40,outfaro,40,outfaro,40,slipcut,39,260
outfaro,40,outfaro,40,outfaro,40,slipcut,40,290
outfaro,40,outfaro,40,outfaro,40,slipcut,41,270
outfaro,40,outfaro,40,outfaro,40,slipcut,42,270
outfaro,40,outfaro,40,outfaro,40,slipcut,43,270
outfaro,40,outfaro,40,outfaro,40,slipcut,44,270
outfaro,40,outfaro,40,outfaro,40,slipcut,45,270
outfaro,40,outfaro,40,outfaro,40,slipcut,46,270
outfaro,40,outfaro,40,outfaro,40,slipcut,47,270
outfaro,40,outfaro,40,outfaro,40,slipcut,48,270
outfaro,40,outfaro,40,outfaro,40,slipcut,49,270
outfaro,40,outfaro,40,outfaro,40,slipcut,50,270
outfaro,40,outfaro,40,outfaro,40,slipcut,51,270
outfaro,40,outfaro,40,outfaro,40,peal,2,270
outfaro,40,outfaro,40,outfaro,40,peal,3,270
outfaro,40,outfaro,40,outfaro,40,peal,4,270
outfaro,40,outfaro,40,outfaro,40,peal,5,270
outfaro,40,outfaro,40,outfaro,40,peal,6,270
outfaro,40,outfaro,40,outfaro,40,peal,7,270
outfaro,40,outfaro,40,outfaro,40,peal,8,270
outfaro,40,outfaro,40,outfaro,40,peal,9,270
outfaro,40,outfaro,40,outfaro,40,peal,10,270
outfaro,40,outfaro,40,outfaro,40,peal,11,270
outfaro,40,outfaro,40,outfaro,40,peal,12,270
outfaro,40,outfaro,40,outfaro,40,peal,13,260
outfaro,40,outfaro,40,outfaro,40,peal,14,250
outfaro,40,outfaro,40,outfaro,40,peal,15,240
outfaro,40,outfaro,40,outfaro,40,peal,16,230
outfaro,40,outfaro,40,outfaro,40,peal,17,220
outfaro,40,outfaro,40,outfaro,40,peal,18,210
outfaro,40,outfaro,40,outfaro,40,peal,19,200
outfaro,40,outfaro,40,outfaro,40,peal,20,190
outfaro,40,outfaro,40,outfaro,40,peal,21,180
outfaro,40,outfaro,40,outfaro,40,peal,22,170
outfaro,40,outfaro,40,outfaro,40,peal,23,160
outfaro,40,outfaro,40,outfaro,40,peal,24,150
outfaro,40,outfaro,40,outfaro,40,peal,25,140
outfaro,40,outfaro,40,outfaro,40,peal,26,130
outfaro,40,outfaro,40,outfaro,40,peal,27,120
outfaro,40,outfaro,40,outfaro,40,peal,28,110
outfaro,40,outfaro,40,outfaro,40,peal,29,100
outfaro,40,outfaro,40,outfaro,40,peal,30,90
outfaro,40,outfaro,40,outfaro,40,peal,31,80
outfaro,40,outfaro,40,outfaro,40,peal,32,70
outfaro,40,outfaro,40,outfaro,40,peal,33,60
outfaro,40,outfaro,40,outfaro,40,peal,34,50
outfaro,40,outfaro,40,outfaro,40,peal,35,40
outfaro,40,outfaro,40,outfaro,40,peal,36,30
outfaro,40,outfaro,40,outfaro,40,peal,37,20
outfaro,40,outfaro,40,outfaro,40,peal,38,10
outfaro,40,outfaro,40,outfaro,40,peal,39,0
outfaro,40,outfaro,40,outfaro,40,peal,40,10
outfaro,40,outfaro,40,outfaro,40,peal,41,0
outfaro,40,outfaro,40,outfaro,40,peal,42,0
outfaro,40,outfaro,40,outfaro,40,peal,43,0
outfaro,40,outfaro,40,outfaro,40,peal,44,0
outfaro,40,outfaro,40,outfaro,40,peal,45,0
outfaro,40,outfaro,40,outfaro,40,peal,46,0
outfaro,40,outfaro,40,outfaro,40,peal,47,0
outfaro,40,outfaro,40,outfaro,40,peal,48,0
outfaro,40,outfaro,40,outfaro,40,peal,49,0
outfaro,40,outfaro,40,outfaro,40,peal,50,0
outfaro,40,outfaro,40,outfaro,40,peal,51,0
outfaro,40,outfaro,40,outfaro,40,pealup,2,270
outfaro,40,outfaro,40,outfaro,40,pealup,3,270
outfaro,40,outfaro,40,outfaro,40,pealup,4,270
outfaro,40,outfaro,40,outfaro,40,pealup,5,270
outfaro,40,outfaro,40,outfaro,40,pealup,6,270
outfaro,40,outfaro,40,outfaro,40,pealup,7,270
outfaro,40,outfaro,40,outfaro,40,pealup,8,270
outfaro,40,outfaro,40,outfaro,40,pealup,9,270
outfaro,40,outfaro,40,outfaro,40,pealup,10,270
outfaro,40,outfaro,40,outfaro,40,pealup,11,270
outfaro,40,outfaro,40,outfaro,40,pealup,12,270
outfaro,40,outfaro,40,outfaro,40,pealup,13,260
outfaro,40,outfaro,40,outfaro,40,pealup,14,250
outfaro,40,outfaro,40,outfaro,40,pealup,15,240
outfaro,40,outfaro,40,outfaro,40,pealup,16,230
outfaro,40,outfaro,40,outfaro,40,pealup,17,220
outfaro,40,outfaro,40,outfaro,40,pealup,18,210
outfaro,40,outfaro,40,outfaro,40,pealup,19,200
outfaro,40,outfaro,40,outfaro,40,pealup,20,190
outfaro,40,outfaro,40,outfaro,40,pealup,21,180
outfaro,40,outfaro,40,outfaro,40,pealup,22,170
outfaro,40,outfaro,40,outfaro,40,pealup,23,160
outfaro,40,outfaro,40,outfaro,40,pealup,24,150
outfaro,40,outfaro,40,outfaro,40,pealup,25,140
outfaro,40,outfaro,40,outfaro,40,pealup,26,130
outfaro,40,outfaro,40,outfaro,40,pealup,27,120
outfaro,40,outfaro,40,outfaro,40,pealup,28,110
outfaro,40,outfaro,40,outfaro,40,pealup,29,100
outfaro,40,outfaro,40,outfaro,40,pealup,30,90
outfaro,40,outfaro,40,outfaro,40,pealup,31,80
outfaro,40,outfaro,40,outfaro,40,pealup,32,70
outfaro,40,outfaro,40,outfaro,40,pealup,33,60
outfaro,40,outfaro,40,outfaro,40,pealup,34,50
outfaro,40,outfaro,40,outfaro,40,pealup,35,40
outfaro,40,outfaro,40,outfaro,40,pealup,36,30
outfaro,40,outfaro,40,outfaro,40,pealup,37,20
outfaro,40,outfaro,40,outfaro,40,pealup,38,10
outfaro,40,outfaro,40,outfaro,40,pealup,39,0
outfaro,40,outfaro,40,outfaro,40,pealup,40,10
outfaro,40,outfaro,40,outfaro,40,pealup,41,0
outfaro,40,outfaro,40,outfaro,40,pealup,42,0
outfaro,40,outfaro,40,outfaro,40,pealup,43,0
outfaro,40,outfaro,40,outfaro,40,pealup,44,0
outfaro,40,outfaro,40,outfaro,40,pealup,45,0
outfaro,40,outfaro,40,outfaro,40,pealup,46,0
outfaro,40,outfaro,40,outfaro,40,pealup,47,0
outfaro,40,outfaro,40,outfaro,40,pealup,48,0
outfaro,40,outfaro,40,outfaro,40,pealup,49,0
outfaro,40,outfaro,40,outfaro,40,pealup,50,0
outfaro,40,outfaro,40,outfaro,40,pealup,51,0
outfaro,40,outfaro,40,outfaro,40,infaro,10,190
outfaro,40,outfaro,40,outfaro,40,infaro,11,170
outfaro,40,outfaro,40,outfaro,40,infaro,12,150
outfaro,40,outfaro,40,outfaro,40,infaro,13,130
outfaro,40,outfaro,40,outfaro,40,infaro,14,110
outfaro,40,outfaro,40,outfaro,40,infaro,15,90
outfaro,40,outfaro,40,outfaro,40,infaro,16,70
outfaro,40,outfaro,40,outfaro,40,infaro,17,50
outfaro,40,outfaro,40,outfaro,40,infaro,18,30
outfaro,40,outfaro,40,outfaro,40,infaro,19,10
outfaro,40,outfaro,40,outfaro,40,infaro,20,0
outfaro,40,outfaro,40,outfaro,40,infaro,21,0
outfaro,40,outfaro,40,outfaro,40,infaro,22,0
outfaro,40,outfaro,40,outfaro,40,infaro,23,0
outfaro,40,outfaro,40,outfaro,40,infaro,24,0
outfaro,40,outfaro,40,outfaro,40,infaro,25,0
outfaro,40,outfaro,40,outfaro,40,infaro,26,0
outfaro,40,outfaro,40,outfaro,40,infaro,27,20
outfaro,40,outfaro,40,outfaro,40,infaro,28,40
outfaro,40,outfaro,40,outfaro,40,infaro,29,60
outfaro,40,outfaro,40,outfaro,40,infaro,30,80
outfaro,40,outfaro,40,outfaro,40,infaro,31,100
outfaro,40,outfaro,40,outfaro,40,infaro,32,120
outfaro,40,outfaro,40,outfaro,40,infaro,33,140
outfaro,40,outfaro,40,outfaro,40,infaro,34,160
outfaro,40,outfaro,40,outfaro,40,infaro,35,180
outfaro,40,outfaro,40,outfaro,40,infaro,36,200
outfaro,40,outfaro,40,outfaro,40,infaro,37,220
outfaro,40,outfaro,40,outfaro,40,infaro,38,240
outfaro,40,outfaro,40,outfaro,40,infaro,39,500
outfaro,40,outfaro,40,outfaro,40,infaro,40,270
outfaro,40,outfaro,40,outfaro,40,infaro,41,270
outfaro,40,outfaro,40,outfaro,40,infaro,42,270
outfaro,40,outfaro,40,outfaro,40,infaroup,10,190
outfaro,40,outfaro,40,outfaro,40,infaroup,11,170
outfaro,40,outfaro,40,outfaro,40,infaroup,12,150
outfaro,40,outfaro,40,outfaro,40,infaroup,13,130
outfaro,40,outfaro,40,outfaro,40,infaroup,14,110
outfaro,40,outfaro,40,outfaro,40,infaroup,15,90
outfaro,40,outfaro,40,outfaro,40,infaroup,16,70
outfaro,40,outfaro,40,outfaro,40,infaroup,17,50
outfaro,40,outfaro,40,outfaro,40,infaroup,18,30
outfaro,40,outfaro,40,outfaro,40,infaroup,19,10
outfaro,40,outfaro,40,outfaro,40,infaroup,20,0
outfaro,40,outfaro,40,outfaro,40,infaroup,21,0
outfaro,40,outfaro,40,outfaro,40,infaroup,22,0
outfaro,40,outfaro,40,outfaro,40,infaroup,23,0
outfaro,40,outfaro,40,outfaro,40,infaroup,24,0
outfaro,40,outfaro,40,outfaro,40,infaroup,25,0
outfaro,40,outfaro,40,outfaro,40,infaroup,26,0
outfaro,40,outfaro,40,outfaro,40,infaroup,27,20
outfaro,40,outfaro,40,outfaro,40,infaroup,28,40
outfaro,40,outfaro,40,outfaro,40,infaroup,29,60
outfaro,40,outfaro,40,outfaro,40,infaroup,30,80
outfaro,40,outfaro,40,outfaro,40,infaroup,31,100
outfaro,40,outfaro,40,outfaro,40,infaroup,32,120
outfaro,40,outfaro,40,outfaro,40,infaroup,33,140
outfaro,40,outfaro,40,outfaro,40,infaroup,34,160
outfaro,40,outfaro,40,outfaro,40,infaroup,35,180
outfaro,40,outfaro,40,outfaro,40,infaroup,36,200
outfaro,40,outfaro,40,outfaro,40,infaroup,37,220
outfaro,40,outfaro,40,outfaro,40,infaroup,38,240
outfaro,40,outfaro,40,outfaro,40,infaroup,39,500
outfaro,40,outfaro,40,outfaro,40,infaroup,40,270
outfaro,40,outfaro,40,outfaro,40,infaroup,41,270
outfaro,40,outfaro,40,outfaro,40,infaroup,42,270
outfaro,40,outfaro,40,outfaro,40,outfaro,10,200
outfaro,40,outfaro,40,outfaro,40,outfaro,11,180
outfaro,40,outfaro,40,outfaro,40,outfaro,12,160
outfaro,40,outfaro,40,outfaro,40,outfaro,13,140
outfaro,40,outfaro,40,outfaro,40,outfaro,14,120
outfaro,40,outfaro,40,outfaro,40,outfaro,15,100
outfaro,40,outfaro,40,outfaro,40,outfaro,16,80
outfaro,40,outfaro,40,outfaro,40,outfaro,17,60
outfaro,40,outfaro,40,outfaro,40,outfaro,18,40
outfaro,40,outfaro,40,outfaro,40,outfaro,19,20
outfaro,40,outfaro,40,outfaro,40,outfaro,20,0
outfaro,40,outfaro,40,outfaro,40,outfaro,21,0
outfaro,40,outfaro,40,outfaro,40,outfaro,22,0
outfaro,40,outfaro,40,outfaro,40,outfaro,23,0
outfaro,40,outfaro,40,outfaro,40,outfaro,24,0
outfaro,40,outfaro,40,outfaro,40,outfaro,25,0
outfaro,40,outfaro,40,outfaro,40,outfaro,26,0
outfaro,40,outfaro,40,outfaro,40,outfaro,27,10
outfaro,40,outfaro,40,outfaro,40,outfaro,28,30
outfaro,40,outfaro,40,outfaro,40,outfaro,29,50
outfaro,40,outfaro,40,outfaro,40,outfaro,30,70
outfaro,40,outfaro,40,outfaro,40,outfaro,31,90
outfaro,40,outfaro,40,outfaro,40,outfaro,32,110
outfaro,40,outfaro,40,outfaro,40,outfaro,33,130
outfaro,40,outfaro,40,outfaro,40,outfaro,34,150
outfaro,40,outfaro,40,outfaro,40,outfaro,35,170
outfaro,40,outfaro,40,outfaro,40,outfaro,36,190
outfaro,40,outfaro,40,outfaro,40,outfaro,37,210
outfaro,40,outfaro,40,outfaro,40,outfaro,38,230
outfaro,40,outfaro,40,outfaro,40,outfaro,39,250
outfaro,40,outfaro,40,outfaro,40,outfaro,40,510
outfaro,40,outfaro,40,outfaro,40,outfaro,41,270
outfaro,40,outfaro,40,outfaro,40,outfaro,42,270
outfaro,40,outfaro,40,outfaro,40,outfaroup,10,200
outfaro,40,outfaro,40,outfaro,40,outfaroup,11,180
outfaro,40,outfaro,40,outfaro,40,outfaroup,12,160
outfaro,40,outfaro,40,outfaro,40,outfaroup,13,140
outfaro,40,outfaro,40,outfaro,40,outfaroup,14,120
outfaro,40,outfaro,40,outfaro,40,outfaroup,15,100
outfaro,40,outfaro,40,outfaro,40,outfaroup,16,80
outfaro,40,outfaro,40,outfaro,40,outfaroup,17,60
outfaro,40,outfaro,40,outfaro,40,outfaroup,18,40
outfaro,40,outfaro,40,outfaro,40,outfaroup,19,20
outfaro,40,outfaro,40,outfaro,40,outfaroup,20,0
outfaro,40,outfaro,40,outfaro,40,outfaroup,21,0
outfaro,40,outfaro,40,outfaro,40,outfaroup,22,0
outfaro,40,outfaro,40,outfaro,40,outfaroup,23,0
outfaro,40,outfaro,40,outfaro,40,outfaroup,24,0
outfaro,40,outfaro,40,outfaro,40,outfaroup,25,0
outfaro,40,outfaro,40,outfaro,40,outfaroup,26,0
outfaro,40,outfaro,40,outfaro,40,outfaroup,27,10
outfaro,40,outfaro,40,outfaro,40,outfaroup,28,30
outfaro,40,outfaro,40,outfaro,40,outfaroup,29,50
outfaro,40,outfaro,40,outfaro,40,outfaroup,30,70
outfaro,40,outfaro,40,outfaro,40,outfaroup,31,90
outfaro,40,outfaro,40,outfaro,40,outfaroup,32,110
outfaro,40,outfaro,40,outfaro,40,outfaroup,33,130
outfaro,40,outfaro,40,outfaro,40,outfaroup,34,150
outfaro,40,outfaro,40,outfaro,40,outfaroup,35,170
outfaro,40,outfaro,40,outfaro,40,outfaroup,36,190
outfaro,40,outfaro,40,outfaro,40,outfaroup,37,210
outfaro,40,outfaro,40,outfaro,40,outfaroup,38,230
outfaro,40,outfaro,40,outfaro,40,outfaroup,39,250
outfaro,40,outfaro,40,outfaro,40,outfaroup,40,500
outfaro,40,outfaro,40,outfaro,40,outfaroup,41,270
outfaro,40,outfaro,40,outfaro,40,outfaroup,42,270
