maintained,technique,is,PEAL,and,the,number,is,30
slipcut,19,slipcut,30,slipcut,30,slipcut,30,245
slipcut,20,slipcut,30,slipcut,30,slipcut,30,240
slipcut,21,slipcut,30,slipcut,30,slipcut,30,235
slipcut,22,slipcut,30,slipcut,30,slipcut,30,235
slipcut,23,slipcut,30,slipcut,30,slipcut,30,235
slipcut,24,slipcut,30,slipcut,30,slipcut,30,230
slipcut,25,slipcut,30,slipcut,30,slipcut,30,230
slipcut,26,slipcut,30,slipcut,30,slipcut,30,230
slipcut,27,slipcut,30,slipcut,30,slipcut,30,230
slipcut,28,slipcut,30,slipcut,30,slipcut,30,230
slipcut,29,slipcut,30,slipcut,30,slipcut,30,230
slipcut,30,slipcut,30,slipcut,30,slipcut,30,230
slipcut,31,slipcut,30,slipcut,30,slipcut,30,230
slipcut,32,slipcut,30,slipcut,30,slipcut,30,230
slipcut,33,slipcut,30,slipcut,30,slipcut,30,230
slipcut,34,slipcut,30,slipcut,30,slipcut,30,230
slipcut,35,slipcut,30,slipcut,30,slipcut,30,230
slipcut,36,slipcut,30,slipcut,30,slipcut,30,230
slipcut,37,slipcut,30,slipcut,30,slipcut,30,230
slipcut,38,slipcut,30,slipcut,30,slipcut,30,230
slipcut,39,slipcut,30,slipcut,30,slipcut,30,230
slipcut,40,slipcut,30,slipcut,30,slipcut,30,230
slipcut,41,slipcut,30,slipcut,30,slipcut,30,230
slipcut,42,slipcut,30,slipcut,30,slipcut,30,230
slipcut,43,slipcut,30,slipcut,30,slipcut,30,230
slipcut,44,slipcut,30,slipcut,30,slipcut,30,230
slipcut,45,slipcut,30,slipcut,30,slipcut,30,230
slipcut,46,slipcut,30,slipcut,30,slipcut,30,230
slipcut,47,slipcut,30,slipcut,30,slipcut,30,230
slipcut,48,slipcut,30,slipcut,30,slipcut,30,230
slipcut,49,slipcut,30,slipcut,30,slipcut,30,235
slipcut,50,slipcut,30,slipcut,30,slipcut,30,235
slipcut,51,slipcut,30,slipcut,30,slipcut,30,230
slipcut,2,slipcut,30,slipcut,30,slipcut,30,340
slipcut,3,slipcut,30,slipcut,30,slipcut,30,345
slipcut,4,slipcut,30,slipcut,30,slipcut,30,350
slipcut,5,slipcut,30,slipcut,30,slipcut,30,340
slipcut,6,slipcut,30,slipcut,30,slipcut,30,340
slipcut,7,slipcut,30,slipcut,30,slipcut,30,340
slipcut,8,slipcut,30,slipcut,30,slipcut,30,340
slipcut,9,slipcut,30,slipcut,30,slipcut,30,340
slipcut,10,slipcut,30,slipcut,30,slipcut,30,340
slipcut,11,slipcut,30,slipcut,30,slipcut,30,340
slipcut,12,slipcut,30,slipcut,30,slipcut,30,340
slipcut,13,slipcut,30,slipcut,30,slipcut,30,340
slipcut,14,slipcut,30,slipcut,30,slipcut,30,340
slipcut,15,slipcut,30,slipcut,30,slipcut,30,340
slipcut,16,slipcut,30,slipcut,30,slipcut,30,340
slipcut,17,slipcut,30,slipcut,30,slipcut,30,340
slipcut,18,slipcut,30,slipcut,30,slipcut,30,340
slipcut,19,slipcut,30,slipcut,30,slipcut,30,340
slipcut,20,slipcut,30,slipcut,30,slipcut,30,340
slipcut,21,slipcut,30,slipcut,30,slipcut,30,340
slipcut,22,slipcut,30,slipcut,30,slipcut,30,340
slipcut,23,slipcut,30,slipcut,30,slipcut,30,340
slipcut,24,slipcut,30,slipcut,30,slipcut,30,340
slipcut,25,slipcut,30,slipcut,30,slipcut,30,340
slipcut,26,slipcut,30,slipcut,30,slipcut,30,340
slipcut,27,slipcut,30,slipcut,30,slipcut,30,340
slipcut,28,slipcut,30,slipcut,30,slipcut,30,340
slipcut,29,slipcut,30,slipcut,30,slipcut,30,340
slipcut,30,slipcut,30,slipcut,30,slipcut,30,350
slipcut,31,slipcut,30,slipcut,30,slipcut,30,340
slipcut,32,slipcut,30,slipcut,30,slipcut,30,330
slipcut,33,slipcut,30,slipcut,30,slipcut,30,325
slipcut,34,slipcut,30,slipcut,30,slipcut,30,320
slipcut,35,slipcut,30,slipcut,30,slipcut,30,315
slipcut,36,slipcut,30,slipcut,30,slipcut,30,310
slipcut,37,slipcut,30,slipcut,30,slipcut,30,305
slipcut,38,slipcut,30,slipcut,30,slipcut,30,300
slipcut,39,slipcut,30,slipcut,30,slipcut,30,295
slipcut,40,slipcut,30,slipcut,30,slipcut,30,290
slipcut,41,slipcut,30,slipcut,30,slipcut,30,285
slipcut,42,slipcut,30,slipcut,30,slipcut,30,280
slipcut,43,slipcut,30,slipcut,30,slipcut,30,275
slipcut,44,slipcut,30,slipcut,30,slipcut,30,270
slipcut,45,slipcut,30,slipcut,30,slipcut,30,265
slipcut,46,slipcut,30,slipcut,30,slipcut,30,260
slipcut,47,slipcut,30,slipcut,30,slipcut,30,255
slipcut,48,slipcut,30,slipcut,30,slipcut,30,250
slipcut,49,slipcut,30,slipcut,30,slipcut,30,245
slipcut,50,slipcut,30,slipcut,30,slipcut,30,240
slipcut,51,slipcut,30,slipcut,30,slipcut,30,235
peal,2,slipcut,30,slipcut,30,slipcut,30,330
peal,3,slipcut,30,slipcut,30,slipcut,30,325
peal,4,slipcut,30,slipcut,30,slipcut,30,310
peal,5,slipcut,30,slipcut,30,slipcut,30,305
peal,6,slipcut,30,slipcut,30,slipcut,30,290
peal,7,slipcut,30,slipcut,30,slipcut,30,285
peal,8,slipcut,30,slipcut,30,slipcut,30,270
peal,9,slipcut,30,slipcut,30,slipcut,30,265
peal,10,slipcut,30,slipcut,30,slipcut,30,250
peal,11,slipcut,30,slipcut,30,slipcut,30,245
peal,12,slipcut,30,slipcut,30,slipcut,30,230
peal,13,slipcut,30,slipcut,30,slipcut,30,225
peal,14,slipcut,30,slipcut,30,slipcut,30,210
peal,15,slipcut,30,slipcut,30,slipcut,30,205
peal,16,slipcut,30,slipcut,30,slipcut,30,190
peal,17,slipcut,30,slipcut,30,slipcut,30,185
peal,18,slipcut,30,slipcut,30,slipcut,30,170
peal,19,slipcut,30,slipcut,30,slipcut,30,165
peal,20,slipcut,30,slipcut,30,slipcut,30,150
peal,21,slipcut,30,slipcut,30,slipcut,30,145
peal,22,slipcut,30,slipcut,30,slipcut,30,135
peal,23,slipcut,30,slipcut,30,slipcut,30,135
peal,24,slipcut,30,slipcut,30,slipcut,30,125
peal,25,slipcut,30,slipcut,30,slipcut,30,125
peal,26,slipcut,30,slipcut,30,slipcut,30,115
peal,27,slipcut,30,slipcut,30,slipcut,30,115
peal,28,slipcut,30,slipcut,30,slipcut,30,105
peal,29,slipcut,30,slipcut,30,slipcut,30,105
peal,30,slipcut,30,slipcut,30,slipcut,30,95
peal,31,slipcut,30,slipcut,30,slipcut,30,95
peal,32,slipcut,30,slipcut,30,slipcut,30,85
peal,33,slipcut,30,slipcut,30,slipcut,30,85
peal,34,slipcut,30,slipcut,30,slipcut,30,75
peal,35,slipcut,30,slipcut,30,slipcut,30,75
peal,36,slipcut,30,slipcut,30,slipcut,30,65
peal,37,slipcut,30,slipcut,30,slipcut,30,65
peal,38,slipcut,30,slipcut,30,slipcut,30,55
peal,39,slipcut,30,slipcut,30,slipcut,30,55
peal,40,slipcut,30,slipcut,30,slipcut,30,45
peal,41,slipcut,30,slipcut,30,slipcut,30,45
peal,42,slipcut,30,slipcut,30,slipcut,30,35
peal,43,slipcut,30,slipcut,30,slipcut,30,35
peal,44,slipcut,30,slipcut,30,slipcut,30,25
peal,45,slipcut,30,slipcut,30,slipcut,30,20
peal,46,slipcut,30,slipcut,30,slipcut,30,15
peal,47,slipcut,30,slipcut,30,slipcut,30,10
peal,48,slipcut,30,slipcut,30,slipcut,30,10
peal,49,slipcut,30,slipcut,30,slipcut,30,5
peal,50,slipcut,30,slipcut,30,slipcut,30,5
peal,51,slipcut,30,slipcut,30,slipcut,30,-5
pealup,2,slipcut,30,slipcut,30,slipcut,30,340
pealup,3,slipcut,30,slipcut,30,slipcut,30,340
pealup,4,slipcut,30,slipcut,30,slipcut,30,340
pealup,5,slipcut,30,slipcut,30,slipcut,30,330
pealup,6,slipcut,30,slipcut,30,slipcut,30,330
pealup,7,slipcut,30,slipcut,30,slipcut,30,320
pealup,8,slipcut,30,slipcut,30,slipcut,30,320
pealup,9,slipcut,30,slipcut,30,slipcut,30,310
pealup,10,slipcut,30,slipcut,30,slipcut,30,310
pealup,11,slipcut,30,slipcut,30,slipcut,30,300
pealup,12,slipcut,30,slipcut,30,slipcut,30,300
pealup,13,slipcut,30,slipcut,30,slipcut,30,290
pealup,14,slipcut,30,slipcut,30,slipcut,30,290
pealup,15,slipcut,30,slipcut,30,slipcut,30,280
pealup,16,slipcut,30,slipcut,30,slipcut,30,280
pealup,17,slipcut,30,slipcut,30,slipcut,30,270
pealup,18,slipcut,30,slipcut,30,slipcut,30,270
pealup,19,slipcut,30,slipcut,30,slipcut,30,260
pealup,20,slipcut,30,slipcut,30,slipcut,30,260
pealup,21,slipcut,30,slipcut,30,slipcut,30,250
pealup,22,slipcut,30,slipcut,30,slipcut,30,250
pealup,23,slipcut,30,slipcut,30,slipcut,30,240
pealup,24,slipcut,30,slipcut,30,slipcut,30,240
pealup,25,slipcut,30,slipcut,30,slipcut,30,230
pealup,26,slipcut,30,slipcut,30,slipcut,30,230
pealup,27,slipcut,30,slipcut,30,slipcut,30,220
pealup,28,slipcut,30,slipcut,30,slipcut,30,225
pealup,29,slipcut,30,slipcut,30,slipcut,30,210
pealup,30,slipcut,30,slipcut,30,slipcut,30,220
pealup,31,slipcut,30,slipcut,30,slipcut,30,200
pealup,32,slipcut,30,slipcut,30,slipcut,30,200
pealup,33,slipcut,30,slipcut,30,slipcut,30,180
pealup,34,slipcut,30,slipcut,30,slipcut,30,175
pealup,35,slipcut,30,slipcut,30,slipcut,30,160
pealup,36,slipcut,30,slipcut,30,slipcut,30,155
pealup,37,slipcut,30,slipcut,30,slipcut,30,140
pealup,38,slipcut,30,slipcut,30,slipcut,30,135
pealup,39,slipcut,30,slipcut,30,slipcut,30,120
pealup,40,slipcut,30,slipcut,30,slipcut,30,115
pealup,41,slipcut,30,slipcut,30,slipcut,30,100
pealup,42,slipcut,30,slipcut,30,slipcut,30,95
pealup,43,slipcut,30,slipcut,30,slipcut,30,80
pealup,44,slipcut,30,slipcut,30,slipcut,30,75
pealup,45,slipcut,30,slipcut,30,slipcut,30,60
pealup,46,slipcut,30,slipcut,30,slipcut,30,55
pealup,47,slipcut,30,slipcut,30,slipcut,30,40
pealup,48,slipcut,30,slipcut,30,slipcut,30,35
pealup,49,slipcut,30,slipcut,30,slipcut,30,20
pealup,50,slipcut,30,slipcut,30,slipcut,30,15
pealup,51,slipcut,30,slipcut,30,slipcut,30,0
infaro,10,slipcut,30,slipcut,30,slipcut,30,150
infaro,11,slipcut,30,slipcut,30,slipcut,30,135
infaro,12,slipcut,30,slipcut,30,slipcut,30,125
infaro,13,slipcut,30,slipcut,30,slipcut,30,115
infaro,14,slipcut,30,slipcut,30,slipcut,30,110
infaro,15,slipcut,30,slipcut,30,slipcut,30,100
infaro,16,slipcut,30,slipcut,30,slipcut,30,90
infaro,17,slipcut,30,slipcut,30,slipcut,30,80
infaro,18,slipcut,30,slipcut,30,slipcut,30,70
infaro,19,slipcut,30,slipcut,30,slipcut,30,60
infaro,20,slipcut,30,slipcut,30,slipcut,30,50
infaro,21,slipcut,30,slipcut,30,slipcut,30,40
infaro,22,slipcut,30,slipcut,30,slipcut,30,30
infaro,23,slipcut,30,slipcut,30,slipcut,30,20
infaro,24,slipcut,30,slipcut,30,slipcut,30,10
infaro,25,slipcut,30,slipcut,30,slipcut,30,5
infaro,26,slipcut,30,slipcut,30,slipcut,30,0
infaro,27,slipcut,30,slipcut,30,slipcut,30,10
infaro,28,slipcut,30,slipcut,30,slipcut,30,10
infaro,29,slipcut,30,slipcut,30,slipcut,30,20
infaro,30,slipcut,30,slipcut,30,slipcut,30,30
infaro,31,slipcut,30,slipcut,30,slipcut,30,40
infaro,32,slipcut,30,slipcut,30,slipcut,30,50
infaro,33,slipcut,30,slipcut,30,slipcut,30,60
infaro,34,slipcut,30,slipcut,30,slipcut,30,70
infaro,35,slipcut,30,slipcut,30,slipcut,30,80
infaro,36,slipcut,30,slipcut,30,slipcut,30,90
infaro,37,slipcut,30,slipcut,30,slipcut,30,100
infaro,38,slipcut,30,slipcut,30,slipcut,30,110
infaro,39,slipcut,30,slipcut,30,slipcut,30,120
infaro,40,slipcut,30,slipcut,30,slipcut,30,130
infaro,41,slipcut,30,slipcut,30,slipcut,30,135
infaro,42,slipcut,30,slipcut,30,slipcut,30,145
infaroup,10,slipcut,30,slipcut,30,slipcut,30,260
infaroup,11,slipcut,30,slipcut,30,slipcut,30,250
infaroup,12,slipcut,30,slipcut,30,slipcut,30,240
infaroup,13,slipcut,30,slipcut,30,slipcut,30,230
infaroup,14,slipcut,30,slipcut,30,slipcut,30,220
infaroup,15,slipcut,30,slipcut,30,slipcut,30,220
infaroup,16,slipcut,30,slipcut,30,slipcut,30,195
infaroup,17,slipcut,30,slipcut,30,slipcut,30,175
infaroup,18,slipcut,30,slipcut,30,slipcut,30,155
infaroup,19,slipcut,30,slipcut,30,slipcut,30,135
infaroup,20,slipcut,30,slipcut,30,slipcut,30,115
infaroup,21,slipcut,30,slipcut,30,slipcut,30,95
infaroup,22,slipcut,30,slipcut,30,slipcut,30,75
infaroup,23,slipcut,30,slipcut,30,slipcut,30,55
infaroup,24,slipcut,30,slipcut,30,slipcut,30,35
infaroup,25,slipcut,30,slipcut,30,slipcut,30,15
infaroup,26,slipcut,30,slipcut,30,slipcut,30,0
infaroup,27,slipcut,30,slipcut,30,slipcut,30,15
infaroup,28,slipcut,30,slipcut,30,slipcut,30,25
infaroup,29,slipcut,30,slipcut,30,slipcut,30,30
infaroup,30,slipcut,30,slipcut,30,slipcut,30,40
infaroup,31,slipcut,30,slipcut,30,slipcut,30,50
infaroup,32,slipcut,30,slipcut,30,slipcut,30,60
infaroup,33,slipcut,30,slipcut,30,slipcut,30,70
infaroup,34,slipcut,30,slipcut,30,slipcut,30,80
infaroup,35,slipcut,30,slipcut,30,slipcut,30,90
infaroup,36,slipcut,30,slipcut,30,slipcut,30,100
infaroup,37,slipcut,30,slipcut,30,slipcut,30,105
infaroup,38,slipcut,30,slipcut,30,slipcut,30,115
infaroup,39,slipcut,30,slipcut,30,slipcut,30,125
infaroup,40,slipcut,30,slipcut,30,slipcut,30,135
infaroup,41,slipcut,30,slipcut,30,slipcut,30,145
infaroup,42,slipcut,30,slipcut,30,slipcut,30,155
outfaro,10,slipcut,30,slipcut,30,slipcut,30,165
outfaro,11,slipcut,30,slipcut,30,slipcut,30,145
outfaro,12,slipcut,30,slipcut,30,slipcut,30,135
outfaro,13,slipcut,30,slipcut,30,slipcut,30,125
outfaro,14,slipcut,30,slipcut,30,slipcut,30,115
outfaro,15,slipcut,30,slipcut,30,slipcut,30,110
outfaro,16,slipcut,30,slipcut,30,slipcut,30,100
outfaro,17,slipcut,30,slipcut,30,slipcut,30,90
outfaro,18,slipcut,30,slipcut,30,slipcut,30,80
outfaro,19,slipcut,30,slipcut,30,slipcut,30,70
outfaro,20,slipcut,30,slipcut,30,slipcut,30,60
outfaro,21,slipcut,30,slipcut,30,slipcut,30,50
outfaro,22,slipcut,30,slipcut,30,slipcut,30,40
outfaro,23,slipcut,30,slipcut,30,slipcut,30,30
outfaro,24,slipcut,30,slipcut,30,slipcut,30,20
outfaro,25,slipcut,30,slipcut,30,slipcut,30,15
outfaro,26,slipcut,30,slipcut,30,slipcut,30,5
outfaro,27,slipcut,30,slipcut,30,slipcut,30,10
outfaro,28,slipcut,30,slipcut,30,slipcut,30,10
outfaro,29,slipcut,30,slipcut,30,slipcut,30,20
outfaro,30,slipcut,30,slipcut,30,slipcut,30,30
outfaro,31,slipcut,30,slipcut,30,slipcut,30,40
outfaro,32,slipcut,30,slipcut,30,slipcut,30,50
outfaro,33,slipcut,30,slipcut,30,slipcut,30,60
outfaro,34,slipcut,30,slipcut,30,slipcut,30,70
outfaro,35,slipcut,30,slipcut,30,slipcut,30,80
outfaro,36,slipcut,30,slipcut,30,slipcut,30,90
outfaro,37,slipcut,30,slipcut,30,slipcut,30,100
outfaro,38,slipcut,30,slipcut,30,slipcut,30,110
outfaro,39,slipcut,30,slipcut,30,slipcut,30,120
outfaro,40,slipcut,30,slipcut,30,slipcut,30,130
outfaro,41,slipcut,30,slipcut,30,slipcut,30,140
outfaro,42,slipcut,30,slipcut,30,slipcut,30,145
outfaroup,10,slipcut,30,slipcut,30,slipcut,30,265
outfaroup,11,slipcut,30,slipcut,30,slipcut,30,255
outfaroup,12,slipcut,30,slipcut,30,slipcut,30,245
outfaroup,13,slipcut,30,slipcut,30,slipcut,30,235
outfaroup,14,slipcut,30,slipcut,30,slipcut,30,225
outfaroup,15,slipcut,30,slipcut,30,slipcut,30,215
outfaroup,16,slipcut,30,slipcut,30,slipcut,30,205
outfaroup,17,slipcut,30,slipcut,30,slipcut,30,185
outfaroup,18,slipcut,30,slipcut,30,slipcut,30,165
outfaroup,19,slipcut,30,slipcut,30,slipcut,30,145
outfaroup,20,slipcut,30,slipcut,30,slipcut,30,125
outfaroup,21,slipcut,30,slipcut,30,slipcut,30,105
outfaroup,22,slipcut,30,slipcut,30,slipcut,30,85
outfaroup,23,slipcut,30,slipcut,30,slipcut,30,65
outfaroup,24,slipcut,30,slipcut,30,slipcut,30,45
outfaroup,25,slipcut,30,slipcut,30,slipcut,30,25
outfaroup,26,slipcut,30,slipcut,30,slipcut,30,5
outfaroup,27,slipcut,30,slipcut,30,slipcut,30,5
outfaroup,28,slipcut,30,slipcut,30,slipcut,30,20
outfaroup,29,slipcut,30,slipcut,30,slipcut,30,25
outfaroup,30,slipcut,30,slipcut,30,slipcut,30,35
outfaroup,31,slipcut,30,slipcut,30,slipcut,30,45
outfaroup,32,slipcut,30,slipcut,30,slipcut,30,55
outfaroup,33,slipcut,30,slipcut,30,slipcut,30,65
outfaroup,34,slipcut,30,slipcut,30,slipcut,30,75
outfaroup,35,slipcut,30,slipcut,30,slipcut,30,85
outfaroup,36,slipcut,30,slipcut,30,slipcut,30,95
outfaroup,37,slipcut,30,slipcut,30,slipcut,30,105
outfaroup,38,slipcut,30,slipcut,30,slipcut,30,110
outfaroup,39,slipcut,30,slipcut,30,slipcut,30,120
outfaroup,40,slipcut,30,slipcut,30,slipcut,30,130
outfaroup,41,slipcut,30,slipcut,30,slipcut,30,140
outfaroup,42,slipcut,30,slipcut,30,slipcut,30,150
