maintained,technique,is,SLIPCUT,and,the,number,is,20
slipcut,12,cut,20,cut,20,cut,20,225
slipcut,13,cut,20,cut,20,cut,20,225
slipcut,14,cut,20,cut,20,cut,20,225
slipcut,15,cut,20,cut,20,cut,20,225
slipcut,16,cut,20,cut,20,cut,20,225
slipcut,17,cut,20,cut,20,cut,20,225
slipcut,18,cut,20,cut,20,cut,20,225
slipcut,19,cut,20,cut,20,cut,20,225
slipcut,20,cut,20,cut,20,cut,20,225
slipcut,21,cut,20,cut,20,cut,20,225
slipcut,22,cut,20,cut,20,cut,20,225
slipcut,23,cut,20,cut,20,cut,20,225
slipcut,24,cut,20,cut,20,cut,20,225
slipcut,25,cut,20,cut,20,cut,20,225
slipcut,26,cut,20,cut,20,cut,20,225
slipcut,27,cut,20,cut,20,cut,20,225
slipcut,28,cut,20,cut,20,cut,20,225
slipcut,29,cut,20,cut,20,cut,20,225
slipcut,30,cut,20,cut,20,cut,20,225
slipcut,31,cut,20,cut,20,cut,20,225
slipcut,32,cut,20,cut,20,cut,20,230
slipcut,33,cut,20,cut,20,cut,20,225
slipcut,34,cut,20,cut,20,cut,20,225
slipcut,35,cut,20,cut,20,cut,20,225
slipcut,36,cut,20,cut,20,cut,20,225
slipcut,37,cut,20,cut,20,cut,20,225
slipcut,38,cut,20,cut,20,cut,20,225
slipcut,39,cut,20,cut,20,cut,20,225
slipcut,40,cut,20,cut,20,cut,20,225
slipcut,41,cut,20,cut,20,cut,20,225
slipcut,42,cut,20,cut,20,cut,20,225
slipcut,43,cut,20,cut,20,cut,20,225
slipcut,44,cut,20,cut,20,cut,20,230
slipcut,45,cut,20,cut,20,cut,20,235
slipcut,46,cut,20,cut,20,cut,20,225
slipcut,47,cut,20,cut,20,cut,20,225
slipcut,48,cut,20,cut,20,cut,20,230
slipcut,49,cut,20,cut,20,cut,20,225
slipcut,50,cut,20,cut,20,cut,20,225
slipcut,51,cut,20,cut,20,cut,20,225
peal,2,cut,20,cut,20,cut,20,225
peal,3,cut,20,cut,20,cut,20,220
peal,4,cut,20,cut,20,cut,20,220
peal,5,cut,20,cut,20,cut,20,215
peal,6,cut,20,cut,20,cut,20,210
peal,7,cut,20,cut,20,cut,20,205
peal,8,cut,20,cut,20,cut,20,205
peal,9,cut,20,cut,20,cut,20,200
peal,10,cut,20,cut,20,cut,20,195
peal,11,cut,20,cut,20,cut,20,190
peal,12,cut,20,cut,20,cut,20,185
peal,13,cut,20,cut,20,cut,20,185
peal,14,cut,20,cut,20,cut,20,175
peal,15,cut,20,cut,20,cut,20,175
peal,16,cut,20,cut,20,cut,20,165
peal,17,cut,20,cut,20,cut,20,165
peal,18,cut,20,cut,20,cut,20,155
peal,19,cut,20,cut,20,cut,20,155
peal,20,cut,20,cut,20,cut,20,150
peal,21,cut,20,cut,20,cut,20,150
peal,22,cut,20,cut,20,cut,20,140
peal,23,cut,20,cut,20,cut,20,140
peal,24,cut,20,cut,20,cut,20,130
peal,25,cut,20,cut,20,cut,20,135
peal,26,cut,20,cut,20,cut,20,120
peal,27,cut,20,cut,20,cut,20,125
peal,28,cut,20,cut,20,cut,20,110
peal,29,cut,20,cut,20,cut,20,115
peal,30,cut,20,cut,20,cut,20,100
peal,31,cut,20,cut,20,cut,20,105
peal,32,cut,20,cut,20,cut,20,90
peal,33,cut,20,cut,20,cut,20,90
peal,34,cut,20,cut,20,cut,20,80
peal,35,cut,20,cut,20,cut,20,80
peal,36,cut,20,cut,20,cut,20,70
peal,37,cut,20,cut,20,cut,20,70
peal,38,cut,20,cut,20,cut,20,60
peal,39,cut,20,cut,20,cut,20,60
peal,40,cut,20,cut,20,cut,20,50
peal,41,cut,20,cut,20,cut,20,50
peal,42,cut,20,cut,20,cut,20,40
peal,43,cut,20,cut,20,cut,20,40
peal,44,cut,20,cut,20,cut,20,30
peal,45,cut,20,cut,20,cut,20,30
peal,46,cut,20,cut,20,cut,20,20
peal,47,cut,20,cut,20,cut,20,20
peal,48,cut,20,cut,20,cut,20,10
peal,49,cut,20,cut,20,cut,20,15
peal,50,cut,20,cut,20,cut,20,0
peal,51,cut,20,cut,20,cut,20,5
pealup,2,cut,20,cut,20,cut,20,225
pealup,3,cut,20,cut,20,cut,20,220
pealup,4,cut,20,cut,20,cut,20,215
pealup,5,cut,20,cut,20,cut,20,210
pealup,6,cut,20,cut,20,cut,20,205
pealup,7,cut,20,cut,20,cut,20,200
pealup,8,cut,20,cut,20,cut,20,195
pealup,9,cut,20,cut,20,cut,20,195
pealup,10,cut,20,cut,20,cut,20,185
pealup,11,cut,20,cut,20,cut,20,185
pealup,12,cut,20,cut,20,cut,20,175
pealup,13,cut,20,cut,20,cut,20,175
pealup,14,cut,20,cut,20,cut,20,165
pealup,15,cut,20,cut,20,cut,20,165
pealup,16,cut,20,cut,20,cut,20,155
pealup,17,cut,20,cut,20,cut,20,155
pealup,18,cut,20,cut,20,cut,20,145
pealup,19,cut,20,cut,20,cut,20,145
pealup,20,cut,20,cut,20,cut,20,135
pealup,21,cut,20,cut,20,cut,20,135
pealup,22,cut,20,cut,20,cut,20,125
pealup,23,cut,20,cut,20,cut,20,125
pealup,24,cut,20,cut,20,cut,20,115
pealup,25,cut,20,cut,20,cut,20,115
pealup,26,cut,20,cut,20,cut,20,105
pealup,27,cut,20,cut,20,cut,20,105
pealup,28,cut,20,cut,20,cut,20,95
pealup,29,cut,20,cut,20,cut,20,95
pealup,30,cut,20,cut,20,cut,20,85
pealup,31,cut,20,cut,20,cut,20,85
pealup,32,cut,20,cut,20,cut,20,80
pealup,33,cut,20,cut,20,cut,20,85
pealup,34,cut,20,cut,20,cut,20,70
pealup,35,cut,20,cut,20,cut,20,70
pealup,36,cut,20,cut,20,cut,20,60
pealup,37,cut,20,cut,20,cut,20,60
pealup,38,cut,20,cut,20,cut,20,50
pealup,39,cut,20,cut,20,cut,20,50
pealup,40,cut,20,cut,20,cut,20,40
pealup,41,cut,20,cut,20,cut,20,40
pealup,42,cut,20,cut,20,cut,20,30
pealup,43,cut,20,cut,20,cut,20,30
pealup,44,cut,20,cut,20,cut,20,25
pealup,45,cut,20,cut,20,cut,20,30
pealup,46,cut,20,cut,20,cut,20,15
pealup,47,cut,20,cut,20,cut,20,20
pealup,48,cut,20,cut,20,cut,20,10
pealup,49,cut,20,cut,20,cut,20,15
pealup,50,cut,20,cut,20,cut,20,0
pealup,51,cut,20,cut,20,cut,20,5
infaro,10,cut,20,cut,20,cut,20,150
infaro,11,cut,20,cut,20,cut,20,140
infaro,12,cut,20,cut,20,cut,20,130
infaro,13,cut,20,cut,20,cut,20,120
infaro,14,cut,20,cut,20,cut,20,110
infaro,15,cut,20,cut,20,cut,20,100
infaro,16,cut,20,cut,20,cut,20,90
infaro,17,cut,20,cut,20,cut,20,80
infaro,18,cut,20,cut,20,cut,20,70
infaro,19,cut,20,cut,20,cut,20,65
infaro,20,cut,20,cut,20,cut,20,50
infaro,21,cut,20,cut,20,cut,20,40
infaro,22,cut,20,cut,20,cut,20,30
infaro,23,cut,20,cut,20,cut,20,20
infaro,24,cut,20,cut,20,cut,20,10
infaro,25,cut,20,cut,20,cut,20,0
infaro,26,cut,20,cut,20,cut,20,0
infaro,27,cut,20,cut,20,cut,20,10
infaro,28,cut,20,cut,20,cut,20,20
infaro,29,cut,20,cut,20,cut,20,30
infaro,30,cut,20,cut,20,cut,20,40
infaro,31,cut,20,cut,20,cut,20,50
infaro,32,cut,20,cut,20,cut,20,55
infaro,33,cut,20,cut,20,cut,20,65
infaro,34,cut,20,cut,20,cut,20,75
infaro,35,cut,20,cut,20,cut,20,85
infaro,36,cut,20,cut,20,cut,20,95
infaro,37,cut,20,cut,20,cut,20,105
infaro,38,cut,20,cut,20,cut,20,115
infaro,39,cut,20,cut,20,cut,20,125
infaro,40,cut,20,cut,20,cut,20,135
infaro,41,cut,20,cut,20,cut,20,145
infaro,42,cut,20,cut,20,cut,20,155
infaroup,10,cut,20,cut,20,cut,20,140
infaroup,11,cut,20,cut,20,cut,20,130
infaroup,12,cut,20,cut,20,cut,20,120
infaroup,13,cut,20,cut,20,cut,20,110
infaroup,14,cut,20,cut,20,cut,20,100
infaroup,15,cut,20,cut,20,cut,20,90
infaroup,16,cut,20,cut,20,cut,20,85
infaroup,17,cut,20,cut,20,cut,20,75
infaroup,18,cut,20,cut,20,cut,20,70
infaroup,19,cut,20,cut,20,cut,20,60
infaroup,20,cut,20,cut,20,cut,20,45
infaroup,21,cut,20,cut,20,cut,20,35
infaroup,22,cut,20,cut,20,cut,20,30
infaroup,23,cut,20,cut,20,cut,20,20
infaroup,24,cut,20,cut,20,cut,20,15
infaroup,25,cut,20,cut,20,cut,20,5
infaroup,26,cut,20,cut,20,cut,20,0
infaroup,27,cut,20,cut,20,cut,20,10
infaroup,28,cut,20,cut,20,cut,20,20
infaroup,29,cut,20,cut,20,cut,20,30
infaroup,30,cut,20,cut,20,cut,20,35
infaroup,31,cut,20,cut,20,cut,20,45
infaroup,32,cut,20,cut,20,cut,20,50
infaroup,33,cut,20,cut,20,cut,20,60
infaroup,34,cut,20,cut,20,cut,20,70
infaroup,35,cut,20,cut,20,cut,20,80
infaroup,36,cut,20,cut,20,cut,20,95
infaroup,37,cut,20,cut,20,cut,20,105
infaroup,38,cut,20,cut,20,cut,20,110
infaroup,39,cut,20,cut,20,cut,20,120
infaroup,40,cut,20,cut,20,cut,20,135
infaroup,41,cut,20,cut,20,cut,20,140
infaroup,42,cut,20,cut,20,cut,20,150
outfaro,10,cut,20,cut,20,cut,20,155
outfaro,11,cut,20,cut,20,cut,20,150
outfaro,12,cut,20,cut,20,cut,20,140
outfaro,13,cut,20,cut,20,cut,20,130
outfaro,14,cut,20,cut,20,cut,20,120
outfaro,15,cut,20,cut,20,cut,20,110
outfaro,16,cut,20,cut,20,cut,20,100
outfaro,17,cut,20,cut,20,cut,20,95
outfaro,18,cut,20,cut,20,cut,20,80
outfaro,19,cut,20,cut,20,cut,20,70
outfaro,20,cut,20,cut,20,cut,20,60
outfaro,21,cut,20,cut,20,cut,20,50
outfaro,22,cut,20,cut,20,cut,20,40
outfaro,23,cut,20,cut,20,cut,20,30
outfaro,24,cut,20,cut,20,cut,20,20
outfaro,25,cut,20,cut,20,cut,20,10
outfaro,26,cut,20,cut,20,cut,20,0
outfaro,27,cut,20,cut,20,cut,20,5
outfaro,28,cut,20,cut,20,cut,20,15
outfaro,29,cut,20,cut,20,cut,20,25
outfaro,30,cut,20,cut,20,cut,20,35
outfaro,31,cut,20,cut,20,cut,20,45
outfaro,32,cut,20,cut,20,cut,20,55
outfaro,33,cut,20,cut,20,cut,20,60
outfaro,34,cut,20,cut,20,cut,20,70
outfaro,35,cut,20,cut,20,cut,20,80
outfaro,36,cut,20,cut,20,cut,20,90
outfaro,37,cut,20,cut,20,cut,20,100
outfaro,38,cut,20,cut,20,cut,20,110
outfaro,39,cut,20,cut,20,cut,20,120
outfaro,40,cut,20,cut,20,cut,20,130
outfaro,41,cut,20,cut,20,cut,20,140
outfaro,42,cut,20,cut,20,cut,20,150
outfaroup,10,cut,20,cut,20,cut,20,145
outfaroup,11,cut,20,cut,20,cut,20,135
outfaroup,12,cut,20,cut,20,cut,20,125
outfaroup,13,cut,20,cut,20,cut,20,115
outfaroup,14,cut,20,cut,20,cut,20,105
outfaroup,15,cut,20,cut,20,cut,20,95
outfaroup,16,cut,20,cut,20,cut,20,85
outfaroup,17,cut,20,cut,20,cut,20,80
outfaroup,18,cut,20,cut,20,cut,20,70
outfaroup,19,cut,20,cut,20,cut,20,65
outfaroup,20,cut,20,cut,20,cut,20,55
outfaroup,21,cut,20,cut,20,cut,20,40
outfaroup,22,cut,20,cut,20,cut,20,30
outfaroup,23,cut,20,cut,20,cut,20,25
outfaroup,24,cut,20,cut,20,cut,20,15
outfaroup,25,cut,20,cut,20,cut,20,10
outfaroup,26,cut,20,cut,20,cut,20,0
outfaroup,27,cut,20,cut,20,cut,20,0
outfaroup,28,cut,20,cut,20,cut,20,10
outfaroup,29,cut,20,cut,20,cut,20,20
outfaroup,30,cut,20,cut,20,cut,20,30
outfaroup,31,cut,20,cut,20,cut,20,35
outfaroup,32,cut,20,cut,20,cut,20,45
outfaroup,33,cut,20,cut,20,cut,20,50
outfaroup,34,cut,20,cut,20,cut,20,60
outfaroup,35,cut,20,cut,20,cut,20,70
outfaroup,36,cut,20,cut,20,cut,20,80
outfaroup,37,cut,20,cut,20,cut,20,95
outfaroup,38,cut,20,cut,20,cut,20,105
outfaroup,39,cut,20,cut,20,cut,20,110
outfaroup,40,cut,20,cut,20,cut,20,125
outfaroup,41,cut,20,cut,20,cut,20,130
outfaroup,42,cut,20,cut,20,cut,20,140
